date,day_pos,block,in_primary,in_primary_block,on_fixed,on_expanding,spy_vol20,n_usable,n_topdec,frac_flagged_unadjusted,spread_dgtw,spread_dgtw_w50,spread_raw,volmatched_topdec,refit_cutoff
2023-03-02,1550,25,True,True,True,False,0.14910141713899933,292,29,0.20890410958904104,0.5106485118430998,0.07551376229364737,0.6124336460271593,0.42204489980541915,2022-09-30
2023-03-09,1555,25,True,True,True,False,0.15447404605519485,292,29,0.2465753424657534,0.5553873712390686,0.13743217205445574,0.8091741554281335,0.5470056256417692,2022-09-30
2023-03-16,1560,26,True,True,True,True,0.17905614867563727,292,29,0.28767123287671237,0.5356072993680647,0.12410468064849964,0.9143994451151864,0.6132685211421236,2022-09-30
2023-03-23,1565,26,True,True,True,True,0.18807105758189177,292,29,0.226027397260274,0.42261379970848506,0.07982701325818216,0.717916920422859,0.4877890410671548,2022-09-30
2023-03-30,1570,26,True,True,True,True,0.191044758873371,292,29,0.297945205479452,0.4058111610972804,0.06904172001109429,0.7039227118107462,0.48423258147819276,2022-12-30
2023-04-06,1575,26,True,True,True,False,0.16662133009467162,292,29,0.26027397260273977,0.5603382369753198,0.13729616942303147,0.7314798222474217,0.5535449822058074,2022-12-30
2023-04-14,1580,26,True,True,True,False,0.1400954365112189,292,29,0.22945205479452058,0.6434516788388825,0.18123264037701892,0.8739459832078873,0.6253096003821513,2022-12-30
2023-04-21,1585,26,True,True,False,False,0.09590038516355542,292,29,0.2465753424657534,0.6045878156286865,0.16218903374109808,0.8232952258872013,0.5697516652317192,2022-12-30
2023-04-28,1590,26,True,True,False,False,0.12634992825458194,292,29,0.3013698630136986,0.8998728831334811,0.21364725032657292,1.1120149722335464,0.7598773973223376,2022-12-30
2023-05-05,1595,26,True,True,True,False,0.14325042548119477,292,29,0.21232876712328763,0.9087724244899197,0.26648216960798776,1.1961763156603191,0.8322513672382632,2022-12-30
2023-05-12,1600,26,True,True,True,False,0.13612133695912892,292,29,0.18835616438356162,0.6438949525974348,0.24700562342987678,0.9665396214869314,0.6076366933346451,2022-12-30
2023-05-19,1605,26,True,True,True,False,0.1474391977487547,292,29,0.22945205479452058,0.14893679227755585,0.043404327963316884,0.22948079130786603,0.07809116530501707,2022-12-30
2023-05-26,1610,26,True,True,False,False,0.1327117328328235,292,29,0.3904109589041096,0.16797661127678454,0.021733726803414392,0.2469442994849049,0.1621026182249405,2022-12-30
2023-06-05,1615,26,True,True,False,False,0.11737315131861104,292,29,0.37328767123287676,0.23772141441263053,0.014314325589631555,0.31477611757211343,0.21028312360758755,2022-12-30
2023-06-12,1620,27,True,True,False,False,0.1181034434647522,292,29,0.34931506849315064,0.12195781398380402,-0.06751542271116334,0.24290807665510789,0.1309106199062921,2022-12-30
2023-06-20,1625,27,True,True,False,False,0.11931052953203422,292,29,0.20205479452054798,0.04942051717813073,-0.05922190061743802,0.14877588458316335,0.09623782100234292,2022-12-30
2023-06-27,1630,27,True,True,False,False,0.10979407174369686,292,29,0.23287671232876717,-0.17124991113097476,-0.07388618206934847,-0.1904850846666856,-0.15747648267022782,2022-12-30
2023-07-05,1635,27,True,True,False,False,0.09888014914961686,292,29,0.1986301369863014,0.2371519505393475,0.13534072114450857,0.26986262261990124,0.2515538184748137,2023-03-31
2023-07-12,1640,27,True,True,False,False,0.1034806340172872,292,29,0.23287671232876717,0.3362837146887913,0.17883030150829715,0.3313320925699795,0.32889048390724424,2023-03-31
2023-07-19,1645,27,True,True,False,False,0.09096586420955359,292,29,0.2568493150684932,0.1747675248127329,0.13725654053157443,0.12759775544401034,0.18098482550066675,2023-03-31
2023-07-26,1650,27,True,True,False,False,0.07723200876862299,292,29,0.3013698630136986,0.21594584919287677,0.12418350336516698,0.18910604041340198,0.22107801710298167,2023-03-31
2023-08-02,1655,27,True,True,False,False,0.0976338538922751,292,29,0.3321917808219178,0.0869486743831741,0.04720629408845935,-0.044069489291073044,0.1389907698026697,2023-03-31
2023-08-09,1660,27,True,True,False,False,0.09776447083890831,292,29,0.37671232876712324,0.024419583925728763,-0.05241043690752007,0.02766096323155274,0.09539442189349884,2023-03-31
2023-08-16,1665,27,True,True,False,False,0.09949931166865227,292,29,0.23287671232876717,0.3672386583180475,0.06466746179144289,0.372865177163402,0.35707142531561814,2023-03-31
2023-08-23,1670,27,True,True,False,False,0.11099212103545594,292,29,0.24315068493150682,0.287267267388621,0.06672626531233126,0.2949351476895515,0.263878700141816,2023-03-31
2023-08-30,1675,27,True,True,False,False,0.12234324094794674,292,29,0.2465753424657534,0.08011900127232988,0.08266474924642993,0.09276726340227347,0.10034739637773317,2023-03-31
2023-09-07,1680,28,True,False,False,False,0.11740087555897065,292,29,0.226027397260274,0.3494111418309016,0.10778973979674085,0.3633375451734638,0.33396014413857067,2023-03-31
2023-09-14,1685,28,True,False,False,False,0.11165385064307433,292,29,0.24315068493150682,0.42646716128598844,0.15917355770559566,0.43931222984580565,0.3925751893128568,2023-03-31
2023-09-21,1690,28,True,False,False,False,0.13169740603302124,292,29,0.25,0.5018128162918254,0.2015790980157477,0.623781787530388,0.4485365133392882,2023-03-31
2023-09-28,1695,28,True,False,False,False,0.1138819757949677,292,29,0.21575342465753422,0.6367087593398872,0.04008673403989671,0.7516449050936732,0.5586123719312726,2023-06-30
2023-10-05,1700,28,False,False,False,False,0.12396481715486295,292,29,0.22945205479452058,0.8505241991013082,0.13206442949297736,0.9966017872000477,0.7789191292188297,2023-06-30
2023-10-12,1705,28,False,False,False,False,0.13172187566479007,292,29,0.2773972602739726,0.7254533491136923,0.1252243324478916,1.0532759803587073,0.7708574920007041,2023-06-30
2023-10-19,1710,28,False,False,False,False,0.12392913220172759,292,29,0.2534246575342466,0.46780026622066606,0.07867590534920467,0.7083380335644177,0.4067102642524497,2023-06-30
2023-10-26,1715,28,False,False,True,False,0.1354116193464489,292,29,0.3527397260273972,0.5174972158919401,0.11336022776958533,0.6711320059248099,0.4450890922730857,2023-06-30
2023-11-02,1720,28,False,False,True,False,0.15812848406302998,292,29,0.3253424657534246,0.4471640452162968,0.0821057558947514,0.5383970229822325,0.2956239600672731,2023-06-30
2023-11-09,1725,28,False,False,True,False,0.1541814386777394,292,29,0.2191780821917808,0.5195474261465073,0.12662623943230258,0.5772188738156584,0.40887403682120255,2023-06-30
2023-11-16,1730,28,False,False,True,False,0.15773563645753408,292,29,0.2226027397260274,0.5874305915259559,0.11303845405970346,0.798010351318932,0.6446747010880122,2023-06-30
2023-11-24,1735,28,False,False,False,False,0.11833843707809603,292,29,0.24315068493150682,0.37620050887338763,0.0026955255686975325,0.5286806376475428,0.3938295212584279,2023-06-30
2023-12-01,1740,29,False,False,False,False,0.09737564281165521,292,29,0.31849315068493156,0.3037960900479153,0.02125959753287728,0.391309940936526,0.23231570097835377,2023-06-30
2023-12-08,1745,29,False,False,False,False,0.09682314603777716,292,29,0.2191780821917808,0.3699080889748019,0.012650299150046134,0.4349708012379528,0.3381411714261563,2023-06-30
2023-12-15,1750,29,False,False,False,False,0.07620889498804975,292,29,0.26369863013698636,0.39133411063102025,-0.004604792029391042,0.36744917439052655,0.3878740680303215,2023-06-30
2023-12-22,1755,29,False,False,False,False,0.09768052185017141,292,29,0.2842465753424658,0.1310072748755552,-0.047274081283109934,0.13704944223552598,0.10964521967440961,2023-06-30
2024-01-02,1760,29,False,False,False,False,0.10048397540928945,292,29,0.226027397260274,0.3691751662984961,0.0740147874095566,0.39821973942823435,0.33360944526224634,2023-09-29
2024-01-09,1765,29,False,False,False,False,0.11075942994925812,292,29,0.1678082191780822,0.41108301885492476,0.10702980149299932,0.39177799958254667,0.39932367003356506,2023-09-29
2024-01-17,1770,29,False,False,False,False,0.10141039198429073,292,29,0.17465753424657537,0.09543635297425881,-0.011310238692174221,0.0783296871535678,0.09991911041157675,2023-09-29
2024-01-24,1775,29,False,False,False,False,0.09219645909716447,292,29,0.18493150684931503,-0.19742474218643216,-0.04957956424153165,-0.35081513212025295,-0.1745334150467398,2023-09-29
2024-01-31,1780,29,False,False,False,False,0.11210377127274924,292,29,0.1917808219178082,-0.2337113055695671,-0.0751490265093865,-0.26338360969188634,-0.20112329356256636,2023-09-29
2024-02-07,1785,29,False,False,False,False,0.11123774920603366,292,29,0.26712328767123283,-0.47081214542548955,-0.13105504877532229,-0.535979770439618,-0.48325737314284667,2023-09-29
2024-02-14,1790,29,False,False,False,False,0.12289581093202498,292,29,0.1952054794520548,-0.2530666746778424,-0.07675037580803082,-0.3095092794373062,-0.2325306185141141,2023-09-29
2024-02-22,1795,29,False,False,True,False,0.13959892806403773,292,29,0.23287671232876717,-0.27549721117583853,-0.1336226508817714,-0.27271979350427195,-0.2622913542647494,2023-09-29
2024-02-29,1800,30,False,False,False,False,0.12137535480011373,292,29,0.297945205479452,-0.014546327771044934,-0.035381114543863446,0.024346299233516628,-0.031682910276273214,2023-09-29
2024-03-07,1805,30,False,False,False,False,0.12225516941869481,292,29,0.226027397260274,-0.17808073614436676,-0.10359229328807862,-0.13317592582354895,-0.1364553245025878,2023-09-29
2024-03-14,1810,30,False,False,False,False,0.11413401540300518,292,29,0.20890410958904104,-0.017306555994174022,0.038198560107056294,0.0947080578360546,-0.043056191198259305,2023-09-29
2024-03-21,1815,30,False,False,False,False,0.09798662727470984,292,29,0.15753424657534243,0.11372476913020041,0.02829723397022637,0.1430841812629031,0.04489525135468104,2023-09-29
2024-03-28,1820,30,False,False,False,False,0.10142425432879003,292,29,0.1678082191780822,-0.09101928981339888,-0.15302286953856548,-0.021857077907024673,-0.1467829266994094,2023-12-29
2024-04-05,1825,30,False,False,False,False,0.10337514444190132,292,29,0.23287671232876717,0.12670764918775818,-0.009452204177141613,0.27770527300180814,0.18540823556972708,2023-12-29
2024-04-12,1830,30,False,False,False,False,0.11494694656873698,292,29,0.18493150684931503,0.2800495820451782,-0.05005229204911055,0.38787662563705905,0.3021197461086026,2023-12-29
2024-04-19,1835,30,False,False,False,False,0.10769963867299943,292,29,0.26027397260273977,0.3187589452577548,0.010750606824257943,0.46623782492922383,0.4011440249158183,2023-12-29
2024-04-26,1840,30,False,False,False,False,0.12712564125446726,292,29,0.34246575342465757,0.09114145866536359,-0.08275476071816319,0.10116284624200565,0.18160303188225763,2023-12-29
2024-05-03,1845,30,False,False,True,False,0.13923612038623498,292,29,0.3253424657534246,-0.1786921558861527,-0.06044759452406531,-0.26527555194245805,-0.13383291945799336,2023-12-29
2024-05-10,1850,30,False,False,False,False,0.12843202885435265,292,29,0.34246575342465757,-0.21922459299027536,-0.09610264486264543,-0.21212377716327757,-0.07257329357907129,2023-12-29
2024-05-17,1855,30,False,False,False,False,0.11169008768879186,292,29,0.28767123287671237,0.13131859237779236,-0.007474752290927699,0.0645483190954222,0.18322286651994504,2023-12-29
2024-05-24,1860,31,False,False,False,False,0.10717653045145417,292,29,0.3664383561643836,-0.05172273433550473,-0.015850235613414393,-0.037160630217511835,0.0018281228205858627,2023-12-29
2024-06-03,1865,31,False,False,False,False,0.08632644754056888,292,29,0.31506849315068497,-0.2210569711640224,-0.04299068387381918,-0.1832756864918936,-0.12323763776614687,2023-12-29
2024-06-10,1870,31,False,False,False,False,0.08800338653753506,292,29,0.3013698630136986,0.01572296476107033,-0.0010078613553984594,-0.051063609135987315,0.032558410479746586,2023-12-29
2024-06-17,1875,31,False,False,False,False,0.08382134598573308,292,29,0.273972602739726,0.1383873173262401,0.062107757309475535,0.020299316717845538,0.15169348086892753,2023-12-29
2024-06-25,1880,31,False,False,False,False,0.08060311430031962,292,29,0.2191780821917808,-0.09534013376024868,-0.05400554312345432,-0.2183213961878033,-0.06836218938234896,2024-03-28
2024-07-02,1885,31,False,False,False,False,0.06765532666163666,292,29,0.1986301369863014,-0.05162566834624492,-0.04643387372865029,-0.18802927441379266,-0.06632162898910998,2024-03-28
2024-07-10,1890,31,False,False,False,False,0.06442361356562624,292,29,0.25,-0.15318876354840202,-0.07214917613480723,-0.2795371910520448,-0.09905903452863614,2024-03-28
2024-07-17,1895,31,False,False,False,False,0.09063491954876904,292,29,0.3527397260273972,0.18676730437323918,0.08760558859767227,0.14500217506528065,0.19588727443942872,2024-03-28
2024-07-24,1900,31,False,False,False,False,0.131288210418046,292,29,0.3047945205479452,0.14666120283333242,0.044250345415973794,0.1661972732678652,0.1592599984698952,2024-03-28
2024-07-31,1905,31,False,False,True,False,0.14901751174319158,292,29,0.3972602739726028,0.14719425596172186,0.046056515811639845,0.1486447982704643,0.16177334770483198,2024-03-28
2024-08-07,1910,31,False,False,True,True,0.19085778105872245,292,29,0.37328767123287676,0.41885081331098617,0.10823575389428228,0.5248087685289012,0.3081029317792148,2024-03-28
2024-08-14,1915,31,False,False,True,True,0.21555583566559122,292,29,0.386986301369863,0.35856210423088314,0.13365033151786215,0.43943533202980883,0.23496034762148177,2024-03-28
2024-08-21,1920,32,False,False,True,True,0.20405336801960453,292,29,0.3082191780821918,0.375574586979002,0.1530218053922504,0.38728959080692027,0.2742973928082735,2024-03-28
2024-08-28,1925,32,False,False,True,True,0.1984327936587373,292,29,0.29452054794520544,0.3809394824440016,0.15484297600083063,0.45275130331780644,0.24866029171563533,2024-03-28
2024-09-05,1930,32,False,False,True,False,0.15476875622364697,292,29,0.31849315068493156,0.18069184360732837,0.08759934408800657,0.284531050408449,0.05857004062147148,2024-03-28
2024-09-12,1935,32,False,False,True,False,0.15050163931110155,292,29,0.24315068493150682,0.4033288273198515,0.1786692487579813,0.4951921348231582,0.29798150691534453,2024-03-28
2024-09-19,1940,32,False,False,True,False,0.14818217868882336,292,29,0.2808219178082192,0.3708592612761928,0.11043416893356203,0.4713861515565049,0.338437547044954,2024-03-28
2024-09-26,1945,32,False,False,True,False,0.1402671435948638,292,29,0.25,0.5042769359558099,0.1640520197493136,0.5864982990783576,0.41539569763883766,2024-06-28
2024-10-03,1950,32,False,False,False,False,0.11734974086540789,292,29,0.3082191780821918,0.29849558094178485,0.09984291235536633,0.4421499845290013,0.2536360447464712,2024-06-28
2024-10-10,1955,32,False,False,False,False,0.09960047078119559,292,29,0.2191780821917808,0.10045800394990154,0.041636005795287354,0.2773824837437377,0.07547186650410331,2024-06-28
2024-10-17,1960,32,False,False,False,False,0.09115813460374576,292,29,0.2568493150684932,0.21037285520724147,0.09604497029973824,0.37734406170919954,0.2082748822566568,2024-06-28
2024-10-24,1965,32,False,False,False,False,0.0954553192676649,292,29,0.1643835616438356,0.1320133005991064,0.03179431920700358,0.45925823380285186,0.19258334313571696,2024-06-28
2024-10-31,1970,32,False,False,False,False,0.11506711256923359,292,29,0.20547945205479456,0.23125564437445176,0.025406513685938138,0.4435257529358599,0.2131034724089155,2024-06-28
2024-11-07,1975,32,False,False,True,False,0.1402264053736098,292,29,0.1986301369863014,0.28575104022968195,0.02500200333586912,0.44688046744132853,0.3388504739336179,2024-06-28
2024-11-14,1980,33,False,False,True,False,0.13677395047239976,292,29,0.20890410958904104,0.4549313423196059,0.012353169217424999,0.5013436939603633,0.4038449265576721,2024-06-28
2024-11-21,1985,33,False,False,True,False,0.14172047752824773,292,29,0.1986301369863014,0.1413481022351949,-0.0287172214652585,0.1187295428686235,0.1240739667638064,2024-06-28
2024-11-29,1990,33,False,False,False,False,0.1188841474233134,292,29,0.15410958904109584,-0.3320444605624396,-0.15662449169530201,-0.40773231547481426,-0.35787933733269733,2024-06-28
2024-12-06,1995,33,False,False,False,False,0.07441169757320105,292,29,0.17808219178082196,-0.40247953567882183,-0.14377756205280542,-0.8156558579982103,-0.5157756443367417,2024-06-28
2024-12-13,2000,33,False,False,False,False,0.07922369207819903,292,29,0.15410958904109584,-0.34707352316792733,-0.14009591080062472,-0.7101632206198001,-0.49524288635838626,2024-06-28
2024-12-20,2005,33,False,False,False,False,0.1294839911775717,292,29,0.1917808219178082,0.15127971641318733,0.04757541478529824,-0.15913254112680222,-0.07252650949725274,2024-06-28
2024-12-30,2010,33,False,False,True,False,0.1430082653639315,292,29,0.23630136986301364,0.1876405336851319,0.05040394928146176,-0.028589394037469466,0.08679873405312158,2024-09-30
2025-01-07,2015,33,False,False,True,False,0.15489253561114733,292,29,0.1643835616438356,-0.031835542721099716,-0.007325518734344507,-0.22242752368341365,-0.06558560164817634,2024-09-30
2025-01-15,2020,33,False,False,True,True,0.17424392678408737,292,29,0.2465753424657534,0.06447089096474908,0.018821904225061394,-0.034333111004817576,0.08506691030992478,2024-09-30
2025-01-23,2025,33,False,False,True,False,0.14136189687944048,292,29,0.29109589041095896,0.08372520745907625,0.021769251804403547,-0.01182625475698659,0.1393044548155994,2024-09-30
2025-01-30,2030,33,False,False,True,False,0.13849285763622587,292,29,0.3047945205479452,0.18014827797818894,0.04535745292834818,0.11967842660864775,0.21635231838317068,2024-09-30
2025-02-06,2035,33,False,False,False,False,0.1289021278857827,292,29,0.2773972602739726,0.015399346305370334,0.006647316105411931,-0.035682055359718405,0.05783438287292324,2024-09-30
2025-02-13,2040,34,False,False,False,False,0.11161839499771306,292,29,0.3356164383561644,0.047357555075172295,0.03578398096654538,0.03067014147244586,0.08531987514791904,2024-09-30
2025-02-21,2045,34,False,False,False,False,0.11758872394270145,292,29,0.38013698630136983,0.18884160413387394,0.07388701828278973,0.2466133308995116,0.21804830254447322,2024-09-30
2025-02-28,2050,34,False,False,False,False,0.1288734663575845,292,29,0.31849315068493156,0.07152169527584971,0.0628774805382741,0.21420097986926903,0.09329225875919528,2024-09-30
2025-03-07,2055,34,False,False,True,True,0.15884320444555572,292,29,0.3253424657534246,0.23730926273741235,0.07392714735482553,0.32484663476464004,0.1559090963105563,2024-09-30
2025-03-14,2060,34,False,False,True,True,0.19545409862720664,292,29,0.273972602739726,0.2723589066087889,0.07051109365353997,0.37601377293984994,0.2263469809908772,2024-09-30
2025-03-21,2065,34,False,False,True,True,0.19924942603320972,292,29,0.23287671232876717,0.06469881492144718,-0.0015527934759345802,0.13979466095506407,0.032818037342548276,2024-09-30
2025-03-28,2070,34,False,False,True,True,0.20918499202815632,292,29,0.20205479452054798,-0.035220538459117184,-0.002025007784419282,0.1372584164399456,-0.06491252394278374,2024-09-30
2025-04-04,2075,34,False,False,True,True,0.3206579079582804,292,29,0.2534246575342466,0.030701985058028666,-0.03840863585143955,0.30077325211705597,-0.006655359166962295,2024-12-31
2025-04-11,2080,34,False,False,True,True,0.5222801177139705,292,29,0.2568493150684932,0.01076485062833499,-0.017472197456116386,0.22037674447033972,0.007488973459586668,2024-12-31
2025-04-21,2085,34,False,False,True,True,0.5299014369123645,292,29,0.3082191780821918,-0.10952128620562122,-0.04969588008230802,0.0636536833174191,-0.14436814111260116,2024-12-31
2025-04-28,2090,34,False,False,True,True,0.5406890245164352,292,29,0.24315068493150682,-0.04993882745680031,-0.03822195207151912,0.07246675646614796,-0.08984182171420027,2024-12-31
2025-05-05,2095,34,False,False,True,True,0.45708566752934526,292,29,0.15753424657534243,0.14490950182812026,0.04687791900804633,0.3879611597256049,0.1353918892530285,2024-12-31
2025-05-12,2100,35,False,False,True,True,0.22289034416257486,292,29,0.3013698630136986,0.39222973608358547,0.09772909876121902,0.49181432767970173,0.3316591401203079,2024-12-31
2025-05-19,2105,35,False,False,True,True,0.16299575515278497,292,29,0.2705479452054794,0.4281131958471086,0.19962140168614106,0.5802059510493486,0.35537927225616484,2024-12-31
2025-05-27,2110,35,False,False,True,True,0.17081451052759158,292,29,0.29109589041095896,0.11883804997541844,0.1171168133430207,0.270455900069674,0.0890376838889245,2024-12-31
2025-06-03,2115,35,False,False,True,True,0.1654890160053515,292,29,0.26369863013698636,0.32007644051903883,0.09606556188133386,0.6368485472073837,0.3294308133808571,2024-12-31
2025-06-10,2120,35,False,False,False,False,0.12087969423449588,292,29,0.1986301369863014,0.2096120776976833,0.01802704179834674,0.5332012408470634,0.23410778693830103,2024-12-31
2025-06-17,2125,35,False,False,False,False,0.13439242591823744,292,29,0.21575342465753422,0.19363056433476833,0.10684199630915307,0.4601683974913339,0.20719020404890148,2024-12-31
2025-06-25,2130,35,False,False,False,False,0.10301543233787043,292,29,0.1952054794520548,-0.006247395413252406,0.03322910013681816,0.2941928160400616,0.022436879487061766,2024-12-31
2025-07-02,2135,35,False,False,False,False,0.10103846410412662,292,29,0.3047945205479452,0.1554698287152622,0.1235734554394406,0.2896775737078544,0.1025748462183243,2025-03-31
2025-07-10,2140,35,False,False,False,False,0.10181443615239094,292,29,0.2191780821917808,0.11176857843134143,0.07729675529736918,0.21983309018615058,0.012312859939654091,2025-03-31
2025-07-17,2145,35,False,False,False,False,0.0811517691238817,292,29,0.23630136986301364,0.015174684993837569,-0.026143314616218653,0.13288963767449846,-0.07453416526899215,2025-03-31
2025-07-24,2150,35,False,False,False,False,0.06843191631155891,292,29,0.17808219178082196,-0.007019256912756726,-0.018919173469784493,0.09145313864696297,-0.1626354229022826,2025-03-31
2025-07-31,2155,35,False,False,False,False,0.06757899314256856,292,29,0.2191780821917808,0.16866427069317033,-0.01878039211222772,0.2533177226425968,-0.04278808069217945,2025-03-31
2025-08-07,2160,36,False,False,False,False,0.10165769326154034,292,29,0.226027397260274,0.3456337840785835,0.09058232986500814,0.42752518573156906,0.13877466049831982,2025-03-31
2025-08-14,2165,36,False,False,False,False,0.10650226075508742,292,29,0.18150684931506844,0.3342099266329043,0.06809165419352081,0.42124205879770604,0.21902658800117933,2025-03-31
2025-08-21,2170,36,False,False,False,False,0.10759992680255481,292,29,0.226027397260274,0.31906121175154517,0.08279597361079924,0.4327939457688096,0.20489581173003663,2025-03-31
2025-08-28,2175,36,False,False,False,False,0.12007417392440237,292,29,0.15068493150684936,-0.13088212315651596,-0.007092275077003253,-0.11624705695065325,-0.19903325579643572,2025-03-31
2025-09-05,2180,36,False,False,False,False,0.09691193746450501,292,29,0.18493150684931503,-0.21095629565261667,-0.07288742840379689,-0.13624070450008643,-0.23427963662470072,2025-03-31
2025-09-12,2185,36,False,False,False,False,0.09043658697840008,292,29,0.2226027397260274,-0.1961696771195655,-0.06931239761599753,-0.028195220548956092,-0.18770125273599436,2025-03-31
2025-09-19,2190,36,False,False,False,False,0.08466899363330134,292,29,0.23630136986301364,-0.14941185959097883,-0.1088598345813532,-0.0994295555997279,-0.15630926505127118,2025-03-31
2025-09-26,2195,36,False,False,False,False,0.07654414081586082,292,29,0.2705479452054794,0.06984344346451751,-0.07723673083524649,0.1774114908176904,0.05346338641996283,2025-06-30
2025-10-03,2200,36,False,False,False,False,0.05669035903444312,292,29,0.25,0.3187578466742962,0.015987241800976222,0.40007594147899384,0.35755952486780207,2025-06-30
2025-10-10,2205,36,False,False,False,False,0.1156689508638432,292,29,0.2705479452054794,0.4342307147186172,0.04877397997784046,0.5845944609542782,0.4245008557734604,2025-06-30
2025-10-17,2210,36,False,False,False,False,0.13067266751050025,292,29,0.297945205479452,0.12087121703136486,-0.018607414729653805,0.20917467588513766,0.10418428646589127,2025-06-30
2025-10-24,2215,36,False,False,True,False,0.13530196294960053,292,29,0.23630136986301364,-0.17356177127478956,-0.13719463633832968,-0.04546297814335318,-0.13584808328244286,2025-06-30
2025-10-31,2220,37,False,False,True,False,0.1471212998824517,292,29,0.26712328767123283,0.04020805402937725,-0.07028640026093659,0.2009423352111851,0.11827858786772288,2025-06-30
2025-11-07,2225,37,False,False,False,False,0.11992799539742287,292,29,0.26712328767123283,-0.12923457652226253,-0.07837803091238053,-0.07813857979603732,-0.024257826073624342,2025-06-30
2025-11-14,2230,37,False,False,False,False,0.13155015447848406,292,29,0.32191780821917804,0.049575949086059806,-0.01469276686719762,0.18203971871638688,0.1706930404975582,2025-06-30
2025-11-21,2235,37,False,False,True,False,0.14307853121313363,292,29,0.3082191780821918,-0.08583401925232514,-0.10140293199555082,0.015538287121337582,-0.03213506991035226,2025-06-30
2025-12-01,2240,37,False,False,True,False,0.15031666024224363,292,29,0.26027397260273977,-0.17533101141485663,-0.09770549100943222,-0.18470919479372333,-0.0955805885679351,2025-06-30
2025-12-08,2245,37,False,False,True,False,0.1382639642332539,292,29,0.31506849315068497,-0.14160422249151866,-0.06725482324905491,-0.30175210797563307,-0.1501035646864784,2025-06-30
2025-12-15,2250,37,False,False,False,False,0.12049110577826252,292,29,0.3253424657534246,-0.09683919882243983,-0.09152941461956637,-0.23909109666563347,-0.1782653195987466,2025-06-30
2025-12-22,2255,37,False,False,False,False,0.10210892928768736,292,29,0.32191780821917804,-0.1454360134540803,-0.08362657423678051,-0.26238334600125873,-0.2246990498914138,2025-06-30
2025-12-30,2260,37,False,False,False,False,0.08147085430106481,292,29,0.23287671232876717,-0.07728101791261874,-0.10148798153558151,-0.1664637626896562,-0.10613126883087373,2025-09-30
2026-01-07,2265,37,False,False,False,False,0.09077724239179807,292,29,0.2465753424657534,-0.015252830004717097,-0.05713485030716932,-0.13069673977643365,-0.05682883852304534,2025-09-30
2026-01-14,2270,37,False,False,False,False,0.08316152091725595,292,29,0.2773972602739726,-0.05142247859765535,-0.126078672096844,-0.15866472179627875,-0.08043195501808934,2025-09-30
2026-01-22,2275,37,False,False,False,False,0.10624658742019284,292,29,0.29452054794520544,0.2208286376769764,-0.006337161829693079,0.12659038590318736,0.18704414343756012,2025-09-30
2026-01-29,2280,-1,False,False,False,False,0.10591798348671536,292,29,0.226027397260274,0.10025853081921703,-0.010836794153272308,0.01622702915764146,0.09296230199287953,2025-09-30
2026-02-05,2285,-1,False,False,False,False,0.11361237795588923,292,29,0.2773972602739726,0.018640906558611305,-0.022000600321240654,0.2647689777312013,0.033728410362780195,2025-09-30
2026-02-12,2290,-1,False,False,True,False,0.14303201737484592,292,29,0.18835616438356162,0.40855809540668886,0.09270160845069324,0.5959827640095935,0.3502863975139122,2025-09-30
2026-02-20,2295,-1,False,False,False,False,0.11828673279807654,153,15,0.30718954248366015,0.19714217331685588,0.16233779396934492,0.4946148779002625,0.252600605581062,2025-09-30
2026-02-27,2300,-1,False,False,False,False,0.13057004168148367,153,15,0.3137254901960784,0.5238156177003355,0.16946774416336247,0.7298863112775513,0.5079112392584834,2025-09-30
2026-03-06,2305,-1,False,False,False,False,0.13306964332827456,153,15,0.3529411764705882,0.21080606853137723,0.11947607450395012,0.5180366526206401,0.20611671652703178,2025-09-30
2026-03-13,2310,-1,False,False,False,False,0.11549296822661943,153,15,0.3137254901960784,0.23545331114181256,0.09666640492355913,0.4632944656691226,0.32861540675078393,2025-09-30
2026-03-20,2315,-1,False,False,True,False,0.13506779246129613,153,15,0.3594771241830066,0.11807731253824065,0.010593941312370084,0.33468930022295723,0.241529311160953,2025-09-30
2026-03-27,2320,-1,False,False,True,False,0.15173849643054654,153,15,0.4836601307189542,0.4543626247767477,0.17345035046524307,0.44403440477234507,0.269416194942693,2025-09-30
