date,day_pos,block,on_fixed,spy_vol20,n_panel_usable,n_mom_scored,n_common,n_topdec,frac_flagged_unadjusted,refit_cutoff,spread_A_prod,spread_w50_A_prod,spread_B_3leg,spread_w50_B_3leg,spread_C_2leg_certified,spread_w50_C_2leg_certified,spread_D_solo_xgb,spread_w50_D_solo_xgb,diff_primary,diff_control,diff_primary_w50
2020-08-21,915,15,False,0.09177029773021741,281,280,280,28,0.2142857142857143,2020-03-31,-0.03802705597829669,-0.06583488496443543,0.20215072782028526,-0.03281903083313305,0.5182191663937399,0.09112296989848666,0.2276464671461363,0.07882658470699833,0.24017778379858196,0.2905726992476036,0.03301585413130238
2020-08-28,920,15,False,0.08001432690578297,281,280,280,28,0.1964285714285714,2020-03-31,0.20409353712173714,0.07699766051708488,0.441923348435277,0.06002659383765428,0.4608086190632076,0.1154241894081672,0.24297060290790884,0.0780501860495405,0.23782981131353984,0.21783801615529874,-0.016971066679430602
2020-09-04,925,15,True,0.16778456984725842,281,280,280,28,0.2678571428571429,2020-03-31,0.4219706834430768,0.0885279171160116,0.6459977262188328,0.19411463822323918,0.6770590723008829,0.17969001373933216,0.4224992418682155,0.06555026585704819,0.22402704277575597,0.2545598304326674,0.10558672110722758
2020-09-14,930,15,True,0.21508422795772494,281,280,280,28,0.21785714285714286,2020-03-31,0.34868331163307886,0.11077390728000239,0.776778068201763,0.1801854459298834,0.8775857459256375,0.21650772121879616,0.7357017243748026,0.2213306867824028,0.4280947565686841,0.1418840215508349,0.069411538649881
2020-09-21,935,15,True,0.22608284454233565,282,280,280,28,0.30000000000000004,2020-03-31,0.16508329108526984,0.08701008952091772,0.3835602571048002,0.167794739314488,0.6483988800402694,0.23237350671827356,0.6592202114674455,0.2533428369468069,0.21847696601953034,-0.010821331427176117,0.08078464979357027
2020-09-28,940,15,True,0.2506745317668109,282,280,280,28,0.22142857142857142,2020-06-30,-0.07752513502691988,-0.06550833758370059,0.5956020133777592,0.1315164291410403,0.7143926488336347,0.15454635148146265,0.029655328100926824,-0.021593905837632106,0.673127148404679,0.6847373207327079,0.1970247667247409
2020-10-05,945,15,True,0.22479215236509612,283,280,280,28,0.3035714285714286,2020-06-30,-0.09892190930453507,-0.09032743317540054,0.21553150393740994,0.011976998402529929,0.364269950684472,0.09171239371624865,-0.025073546136198013,-0.030908022863022223,0.314453413241945,0.38934349682067,0.10230443157793047
2020-10-12,950,15,True,0.20060481609026287,283,280,280,28,0.2678571428571429,2020-06-30,-0.1340224095216246,-0.092812094131114,0.07929955521014155,-0.001744952465627933,0.4424567907467755,0.15555573397050632,-0.03990878827082634,0.022129414651064827,0.21332196473176618,0.48236557901760185,0.09106714166548607
2020-10-19,955,15,True,0.194363685598877,283,280,280,28,0.18571428571428572,2020-06-30,-0.06906529658907254,-0.09963608789072739,0.1386421660768437,-0.022356832480137104,0.4285229428219072,0.05111748075193118,0.29376114858077196,0.01949035035216847,0.20770746266591625,0.13476179424113527,0.07727925541059029
2020-10-26,960,16,True,0.16923345528250852,283,280,280,28,0.275,2020-06-30,0.16483006421516644,-0.07370397459210627,0.3483378758639574,-0.005140126900542871,0.6566786938782468,0.10748390698866085,0.2808183521893586,-0.04168769094523282,0.18350781164879099,0.37586034168888827,0.0685638476915634
2020-11-02,965,16,True,0.20346982439656877,283,280,280,28,0.275,2020-06-30,0.42549491567586334,-0.08194700339189195,0.413970180161377,-0.08982529459391334,0.4654042030993903,-0.04244613558581291,0.46016773972347563,-0.05278964724861822,-0.01152473551448635,0.005236463375914657,-0.007878291202021381
2020-11-09,970,16,True,0.2179650678828376,283,280,280,28,0.375,2020-06-30,0.4062537891879133,-0.013713707196760266,0.49265575986323273,0.03534821361527342,0.47461966973791997,-0.00546983793669735,0.4785113591866825,-0.019210539719665798,0.08640197067531946,-0.003891689448762503,0.049061920812033685
2020-11-16,975,16,True,0.21812542805152993,283,280,280,28,0.2928571428571428,2020-06-30,0.6128208966068752,0.16294649763612107,0.688337294792154,0.17265879959642258,0.6613364691864324,0.10294943744381671,0.5464687000142482,0.09122492818403109,0.07551639818527878,0.11486776917218422,0.009712301960301511
2020-11-23,980,16,True,0.21534097165492116,283,280,280,28,0.3464285714285714,2020-06-30,0.32058767049373615,-0.021916439909996727,0.3143544924726535,-0.009925692456358853,0.5302598310995149,0.05130246190213149,0.2784285652853454,-0.05137918621546128,-0.0062331780210826415,0.25183126581416954,0.011990747453637873
2020-12-01,985,16,True,0.1623974152125038,283,280,280,28,0.36071428571428577,2020-06-30,0.4239908399059471,-0.03254777892677949,0.44818723108698505,-0.010903910914846833,0.635756926472125,0.10144188943128465,0.5385336459029425,0.019618681951455358,0.024196391181037946,0.0972232805691825,0.02164386801193266
2020-12-08,990,16,False,0.12500836675191712,283,280,280,28,0.3107142857142857,2020-06-30,0.2755933360509888,-0.19764005960569875,0.2777473306644145,-0.18273262943991958,0.3982288764953297,-0.07686192162576642,0.38279600271597614,-0.10090640024064619,0.0021539946134256915,0.01543287377935354,0.014907430165779167
2020-12-15,995,16,False,0.11745801067651311,284,280,280,28,0.22142857142857142,2020-06-30,0.42234127435345364,-0.08421898395743761,0.41642955787721164,-0.09013070043367939,0.4232885012345671,-0.08345397005284284,0.4644478324571508,-0.042294638830259246,-0.005911716476242002,-0.041159331222583695,-0.0059117164762417795
2020-12-22,1000,16,False,0.10708480028572953,284,280,280,28,0.1785714285714286,2020-06-30,0.23148546180702922,-0.20053657637263222,0.24709243856102883,-0.16973206041463829,0.295484343880065,-0.12614590023290767,0.263197048337316,-0.15830436008115,0.015606976753999607,0.032287295542749006,0.03080451595799394
2020-12-30,1005,16,False,0.08733478064360012,284,280,280,28,0.22142857142857142,2020-09-30,0.25851209336017095,-0.18076057805590912,0.21704558919787953,-0.20440379063323239,0.2949476252489108,-0.12674212736918022,0.24203488694404718,-0.19265322088391063,-0.04146650416229142,0.05291273830486365,-0.02364321257732327
2021-01-07,1010,16,False,0.11415638738684765,285,280,280,28,0.20357142857142863,2020-09-30,0.3501142798634801,-0.13756157117881812,0.31849492618767145,-0.14962063946442508,0.3555814448145705,-0.11825530410913213,0.4043245915128727,-0.08666995739731306,-0.03161935367580865,-0.04874314669830221,-0.012059068285606961
2021-01-14,1015,16,False,0.1027359084718029,286,280,280,28,0.35357142857142854,2020-09-30,-0.30617191255015874,-0.1411916376184587,0.15421960053921757,-0.13254889840011308,0.11920974989888533,-0.15430676705364907,-0.31983537138188267,-0.15066886607624125,0.4603915130893763,0.439045121280768,0.00864273921834563
2021-01-22,1020,17,False,0.11157102078559744,286,280,280,28,0.3285714285714286,2020-09-30,-0.430257823450527,-0.30382738889155764,-0.3749783041977879,-0.24655306815217778,-0.3182881564316042,-0.15275445459976755,-0.41676356854016056,-0.2664100297768136,0.05527951925273911,0.09847541210855637,0.05727432073937985
2021-01-29,1025,17,True,0.16374029140748875,286,280,280,28,0.24642857142857144,2020-09-30,-0.753285480568296,-0.2764312919856704,-0.7506789376879406,-0.2608240940160733,-0.827225533794092,-0.2586080914862935,-0.6415768659779294,-0.24161290784784628,0.0026065428803554447,-0.18564866781616263,0.015607197969597086
2021-02-05,1030,17,True,0.16696557053169422,286,281,281,28,0.24199288256227758,2020-09-30,-0.6181474556581804,-0.29306473009082956,-0.5476357911780846,-0.2309635409346532,-0.563862202560716,-0.24228934239016123,-0.4900160056267523,-0.2320295394270099,0.07051166448009583,-0.07384619693396366,0.06210118915617635
2021-02-12,1035,17,True,0.16450106109770007,286,281,281,28,0.19928825622775803,2020-09-30,-0.561576441088279,-0.3421386799319938,-0.6520289625645138,-0.3517744864341608,-0.5228630545421973,-0.2820792631440998,-0.40104999006138653,-0.31021454833747614,-0.09045252147623484,-0.12181306448081075,-0.009635806502167
2021-02-22,1040,17,True,0.15733973492918504,286,281,281,28,0.24555160142348753,2020-09-30,-0.21110503041500417,-0.3264978584089782,-0.1898803789131069,-0.2949506974760859,-0.072949093511501,-0.21269175301552384,-0.028094302800149715,-0.2516786304974468,0.021224651501897257,-0.04485479071135129,0.03154716093289234
2021-03-01,1045,17,True,0.16137733967329523,286,281,281,28,0.24911032028469748,2020-09-30,-0.5534172754986143,-0.23911186232408482,-0.5621756877848137,-0.20805185185536454,-0.4536519744608572,-0.17694781085697636,-0.36547430122226715,-0.13716136092699482,-0.008758412286199446,-0.08817767323859005,0.031060010468720284
2021-03-08,1050,17,True,0.17162753499625158,286,281,281,28,0.22775800711743777,2020-09-30,0.2825595625087371,0.038655726018918535,0.3533407747411761,0.03620602375650213,0.3151463619221369,0.037961554499797885,0.48845792572500135,0.12324706236744126,0.070781212232439,-0.17331156380286444,-0.002449702262416406
2021-03-15,1055,17,True,0.1831265165595344,288,281,281,28,0.21352313167259784,2020-09-30,0.24757934193969192,0.08195123381165789,0.16221865727381576,0.023842298171235,0.1792514134016886,0.03320965379235534,0.13038572784515373,0.06550242945639065,-0.08536068466587615,0.048865685556534866,-0.058108935640422896
2021-03-22,1060,17,True,0.19117674316131184,288,281,281,28,0.23487544483985767,2020-09-30,0.28151804394711843,0.13817072665202587,0.3509212111258199,0.16878493711825215,0.5562702358652551,0.24172709338486031,0.1332814756680041,0.04796068372030894,0.06940316717870149,0.42298876019725107,0.030614210466226283
2021-03-29,1065,17,True,0.15518258198957074,288,281,281,28,0.2099644128113879,2020-09-30,0.481696219150436,0.10617335137462633,0.6214756172036797,0.14906761017728937,0.8591121736446582,0.27466730627181596,0.5879519238055578,0.17040859837171193,0.13977939805324374,0.27116024983910036,0.04289425880266304
2021-04-06,1070,17,False,0.12756930011840764,288,281,281,28,0.2846975088967971,2020-12-31,0.36217071212557,0.09956606903603224,0.7821807132649432,0.25556220193160073,0.8618605338641034,0.27325857448048063,0.6233981811242992,0.1770576202793265,0.4200100011393732,0.2384623527398042,0.1559961328955685
2021-04-13,1075,17,False,0.1175193126083814,288,281,281,28,0.29181494661921703,2020-12-31,0.22009348107613022,0.0060723893026712866,0.6136480974819861,0.178221509010506,0.6931298113554424,0.23990203848702527,0.522247076834036,0.18573554279559457,0.3935546164058559,0.17088273452140634,0.17214911970783472
2021-04-20,1080,18,False,0.10965071525867895,290,281,281,28,0.2882562277580071,2020-12-31,0.13575989615822195,0.023849553472873652,0.3465561005477006,0.11801774355632315,0.4774876299879309,0.17262865710008096,0.398716635348113,0.12384841609883146,0.21079620438947863,0.07877099463981785,0.0941681900834495
2021-04-27,1085,18,False,0.10284530824481977,291,281,281,28,0.2953736654804271,2020-12-31,0.17945766632955057,0.003556552718549411,0.3487537898644831,0.10084095127381855,0.35137707951202235,0.13495019746450732,0.37913890565328967,0.10168642077068316,0.1692961235349325,-0.02776182614126732,0.09728439855526914
2021-05-04,1090,18,False,0.09604676047374934,292,281,281,28,0.402135231316726,2020-12-31,0.27130441230332175,0.12419200637311191,0.5159471263928406,0.19485107652762856,0.49961550154440837,0.19761591818053514,0.7155920253113801,0.32914939077365774,0.24464271408951882,-0.21597652376697174,0.07065907015451665
2021-05-11,1095,18,False,0.11114031894056133,292,281,281,28,0.37010676156583633,2020-12-31,0.4892360295183023,0.14472201357175868,0.2710283451482213,0.07523246364049038,0.4816537426934214,0.16386974050812791,0.5447434711199372,0.2478488795465988,-0.21820768437008103,-0.06308972842651572,-0.0694895499312683
2021-05-18,1100,18,True,0.146951719235983,292,281,281,28,0.402135231316726,2020-12-31,0.3309413538808563,0.0471333667410571,0.3563404828874465,0.04418003592143988,0.4525632789112857,0.09431558473924406,0.37576020296754326,0.14037338201625088,0.025399129006590193,0.07680307594374247,-0.0029533308196172184
2021-05-25,1105,18,True,0.14407625368125893,292,281,281,28,0.23843416370106763,2020-12-31,0.1448464952591083,0.02060426781573861,0.18249711372158645,0.027577680335201367,0.17328489884397127,-0.00804772468845117,0.24954826190159454,0.0772477720729895,0.037650618462478136,-0.07626336305762327,0.006973412519462756
2021-06-02,1110,18,True,0.1383087313102464,292,281,281,28,0.22064056939501775,2020-12-31,0.20498078665429484,0.05866870344498603,0.49787964573627985,0.15299156124777485,0.5908185129363305,0.1278001660977316,0.708230231160584,0.24277358203177152,0.292898859081985,-0.11741171822425356,0.09432285780278882
2021-06-09,1115,18,False,0.12817006130324243,292,281,281,28,0.24199288256227758,2020-12-31,0.18867508380164233,0.05311096899443281,0.3597376249700608,0.11233965567195482,0.5833394369054885,0.13608050428157326,0.5777725246983518,0.16063281956722228,0.17106254116841846,0.005566912207136676,0.05922868667752201
2021-06-16,1120,18,False,0.07071906573198503,292,281,281,28,0.2704626334519573,2020-12-31,0.33418343272345247,0.135991336434919,0.347179782129027,0.11258850997827062,0.4948383377838291,0.13215572282844595,0.6407234870870485,0.2131708180035124,0.012996349405574537,-0.14588514930321944,-0.023402826456648387
2021-06-23,1125,18,False,0.0952240388255449,292,281,281,28,0.302491103202847,2020-12-31,0.44945952370079606,0.22592097481303103,0.36699524563475167,0.18078075413204833,0.4424036300246077,0.1737802873269083,0.36502039110695983,0.17087134561854134,-0.0824642780660444,0.07738323891764787,-0.045140220680982696
2021-06-30,1130,18,False,0.09732330458803076,292,281,281,28,0.23131672597864772,2021-03-31,0.2677638534496238,0.12936390764688033,0.08846028040894736,0.02127093526818538,0.1912350547435524,0.09097975541035412,0.24556038742266018,0.11770095705010367,-0.1793035730406764,-0.054325332679107774,-0.10809297237869495
2021-07-08,1135,18,False,0.10155095209118238,292,281,281,28,0.26690391459074736,2021-03-31,-0.013372196287505023,0.00523741662814093,0.0732696524979426,-0.0004302773143424511,0.19311672429502497,0.05022343001599197,0.2739094510369689,0.09780724015137433,0.08664184878544762,-0.08079272674194393,-0.005667693942483381
2021-07-15,1140,19,False,0.10590358138010576,292,281,281,28,0.28113879003558717,2021-03-31,-0.12453883957868525,-0.05550558701531029,0.0958104730056587,-0.009764149634831853,0.5413161731320216,0.18323235228326992,0.4046157725912472,0.1106145090745308,0.22034931258434395,0.13670040054077442,0.045741437380478436
2021-07-22,1145,19,False,0.10833046270186521,292,281,281,28,0.2704626334519573,2021-03-31,0.13619397106656883,0.024369537443393558,0.3294234313954731,0.14718066605770058,0.5096674048435634,0.20928634052188927,0.48955707926076414,0.16656205564358545,0.19322946032890426,0.020110325582799293,0.12281112861430703
2021-07-29,1150,19,False,0.11429721710284346,292,281,281,28,0.2633451957295374,2021-03-31,-0.062119437078431844,-0.07308436300880439,0.32965867619778505,0.14836821078770016,0.3934739857792375,0.19110891164504926,0.42106641371157166,0.09062329973629094,0.3917781132762169,-0.027592427932334185,0.22145257379650454
2021-08-05,1155,19,False,0.11421479440392625,292,282,282,28,0.22695035460992907,2021-03-31,-0.1904932773792703,-0.13513218879713015,0.13053793385294854,0.062416431365997976,0.45309138995141757,0.18857628330208834,0.23079574624155494,0.13953173209618655,0.32103121123221884,0.22229564370986263,0.19754862016312813
2021-08-12,1160,19,False,0.10647132869405879,292,282,282,28,0.17375886524822692,2021-03-31,-0.026566704270185634,-0.060478043539618345,0.34011898608622815,0.16755617786860738,0.5020252972101988,0.21012719241459976,0.2381254778166472,0.09989831965220017,0.3666856903564138,0.26389981939355167,0.2280342214082257
2021-08-19,1165,19,False,0.08121330159162853,292,283,283,28,0.20848056537102477,2021-03-31,-0.08813911187996935,-0.03802265986636261,0.2921286449269083,0.15775141331964299,0.28549375700865864,0.10880485762099318,0.19393902899279103,0.10410746724839655,0.3802677568068777,0.09155472801586761,0.1957740731860056
2021-08-26,1170,19,False,0.08358109473087577,292,283,283,28,0.24734982332155475,2021-03-31,0.05682395548195085,0.011143329051997795,0.1982147948371774,0.0673179120361705,0.3215059419834777,0.05853045583180815,0.16180540362426477,0.009076231528843175,0.14139083935522656,0.15970053835921294,0.05617458298417271
2021-09-02,1175,19,False,0.0776449823081393,292,283,283,28,0.2826855123674912,2021-03-31,0.03690350217216758,0.004793792071826397,-0.0182921447598276,0.007209207693538125,0.3253389942054066,0.0952071501323054,0.04296812538595942,-0.03654465065036866,-0.055195646931995176,0.2823708688194472,0.002415415621711728
2021-09-10,1180,19,False,0.08637172035173915,292,283,283,28,0.22261484098939932,2021-03-31,-0.17960212974043088,-0.05095878949363423,-0.12166925616793574,-0.0070351729739770025,-0.0920462319127963,0.006947353624879193,-0.04068210118214945,-0.027092286263819286,0.057932873572495144,-0.051364130730646856,0.043923616519657226
2021-09-17,1185,19,False,0.09371820839483627,292,283,283,28,0.16961130742049468,2021-03-31,-0.3560056172407529,-0.12318550863983413,-0.4421336806866821,-0.11612983528269769,-0.32900377923773017,-0.07646302532101126,-0.1635342204617691,-0.04250010031884352,-0.08612806344592916,-0.16546955877596106,0.007055673357136444
2021-09-24,1190,19,False,0.11538201928196273,292,283,283,28,0.19787985865724378,2021-06-30,-0.2635236341799343,-0.055035431828757614,-0.6906252435024315,-0.18302990021350884,-0.49452121521265313,-0.13113279224503666,-0.3230863272976291,-0.11797906054796113,-0.4271016093224972,-0.17143488791502404,-0.12799446838475123
2021-10-01,1195,19,True,0.14168631647102845,292,283,283,28,0.36042402826855124,2021-06-30,-0.10893227267098506,-0.024450267380264793,-0.45209797075227404,-0.11076855472649422,-0.3866021342366013,-0.13294683873604432,-0.33927889667056726,-0.13093385461874105,-0.343165698081289,-0.047323237566034015,-0.08631828734622943
2021-10-08,1200,20,True,0.15720696895448757,292,283,283,28,0.3992932862190812,2021-06-30,-0.2292233008794958,-0.0823476030288146,-0.641213373007972,-0.18848985585006567,-0.6054936750531574,-0.19431520039625444,-0.375495822764366,-0.1405741622153966,-0.41199007212847616,-0.22999785228879144,-0.10614225282125107
2021-10-15,1205,20,True,0.1632054754653141,292,283,283,28,0.36042402826855124,2021-06-30,-0.38453383857437706,-0.1248253771750097,-0.9233403141006811,-0.27081386673325647,-0.7012891489851784,-0.19839158293768516,-0.6661523050698879,-0.23506765344906505,-0.538806475526304,-0.03513684391529048,-0.14598848955824678
2021-10-22,1210,20,True,0.14378888354061667,292,283,283,28,0.3074204946996466,2021-06-30,-0.4860234355841438,-0.17568146046486402,-0.5352150795076591,-0.10734691056518164,-0.6957210306845015,-0.13011821798283124,-0.5625317805347149,-0.1389926503595663,-0.04919164392351533,-0.13318925014978666,0.06833454989968238
2021-10-29,1215,20,False,0.1068392456420242,292,284,284,28,0.33098591549295775,2021-06-30,-0.25922006790684454,-0.14351106900202867,-0.46340110927762546,-0.1495886141551081,-0.7650223617106474,-0.20504416490213112,-0.7164819079956295,-0.24513626607128763,-0.2041810413707809,-0.04854045371501792,-0.006077545153079428
2021-11-05,1220,20,False,0.08220498723813431,292,284,284,28,0.33098591549295775,2021-06-30,-0.03151920542895999,-0.001053827376031406,-0.35063576674538566,-0.08212728086346771,-0.6709678609873919,-0.17685947172343489,-0.5291561212009003,-0.14366500459965603,-0.3191165613164257,-0.14181173978649164,-0.0810734534874363
2021-11-12,1225,20,False,0.06825862677341167,292,284,284,28,0.23943661971830987,2021-06-30,-0.1338320452484463,-0.030319931779939323,-0.2853735387051297,-0.0698337563440697,-0.7080985146848384,-0.2128134873287708,-0.3290454734687877,-0.07430309100136766,-0.1515414934566834,-0.3790530412160507,-0.03951382456413038
2021-11-19,1230,20,False,0.06792560011123662,292,285,285,28,0.256140350877193,2021-06-30,0.04856783380373476,-0.036490345859933854,-0.3976952546021438,-0.13986048103472212,-0.22386012761000698,-0.07049974005000285,-0.4046137047112296,-0.09290296161000969,-0.4462630884058785,0.1807535771012226,-0.10337013517478827
2021-11-29,1235,20,False,0.11035086945900123,292,286,286,29,0.2272727272727273,2021-06-30,-0.3728352775826932,-0.1695101193361242,-0.5312927340392347,-0.17345878753937097,-0.3830498111935416,-0.11358851613102025,-0.45972999327988284,-0.11295498882016977,-0.15845745645654152,0.07668018208634125,-0.003948668203246769
2021-12-06,1240,20,True,0.15308293155057975,292,286,286,29,0.2902097902097902,2021-06-30,-0.6335684647544877,-0.22429117635582183,-0.5276016819246565,-0.19017224413483075,-0.33910270680054455,-0.13398355438756107,-0.23935384289457143,-0.09381345455159965,0.10596678282983119,-0.09974886390597312,0.03411893222099108
2021-12-13,1245,20,True,0.1747030815972672,292,286,286,29,0.3496503496503497,2021-06-30,-0.4982293989444182,-0.22358278620271638,-0.6977949168825603,-0.24269273183927703,-0.3014519375911902,-0.14007381594742352,-0.19111730162510512,-0.07622379755159675,-0.19956551793814215,-0.11033463596608509,-0.019109945636560655
2021-12-20,1250,20,True,0.19629216982704048,292,286,286,29,0.3601398601398601,2021-06-30,-0.5475987565357443,-0.21214151394929603,-0.5174200774945732,-0.15973522083750383,-0.31353442007157084,-0.12364728784245199,-0.26849420330714346,-0.08029116039566327,0.030178679041171108,-0.04504021676442738,0.05240629311179221
2021-12-28,1255,20,True,0.1960698074356805,292,286,286,29,0.31818181818181823,2021-09-30,-0.42916245582540047,-0.16877907568771147,-0.5142002356547557,-0.18485022899823297,-0.3938802239233904,-0.10300709138194572,-0.610557153193379,-0.22142971173358073,-0.08503777982935523,0.2166769292699886,-0.016071153310521502
2022-01-04,1260,21,True,0.16076788033416162,292,286,286,29,0.32167832167832167,2021-09-30,-0.2822870734445292,-0.12428356549589134,-0.2961420412953568,-0.0831821294723788,-0.14842470149693165,-0.04428697578108179,-0.34372373087219155,-0.14361626714781953,-0.013854967850827626,0.1952990293752599,0.041101436023512544
2022-01-11,1265,21,True,0.15674230701281922,292,286,286,29,0.2797202797202797,2021-09-30,0.02697282987450266,0.01311217655897185,-0.07751378913122531,0.0037620519058536115,0.00939034757185278,-0.016661447894715263,-0.18804865764619721,-0.09747210969613551,-0.10448661900572798,0.19743900521805,-0.009350124653118238
2022-01-19,1270,21,True,0.15411867939623425,292,286,286,29,0.2272727272727273,2021-09-30,0.04641563323138054,0.02127073719876816,0.16042837263123727,0.02249301826368795,0.16102257873073234,0.012971213766953354,0.1551476104142801,-0.0032827049959032444,0.11401273939985673,0.005874968316452234,0.0012222810649197904
2022-01-26,1275,21,False,0.13482426795750693,292,288,288,29,0.17708333333333337,2021-09-30,0.1246218578184488,0.06374498744546842,0.26648034581754804,0.0653312179093471,0.08683517143107468,-0.025369610461144387,0.09317153214215772,6.687817598397244e-05,0.14185848799909923,-0.006336360711083039,0.0015862304638786795
2022-02-02,1280,21,True,0.1922988906762129,292,288,288,29,0.2465277777777778,2021-09-30,-0.01443764189214866,0.007416483111362882,0.005347864455935112,-0.02182752553803444,0.06542645876977514,0.0003999139198768006,-0.0514382170112424,-0.0032364152010896695,0.01978550634808377,0.11686467578101753,-0.029244008649397323
2022-02-09,1285,21,True,0.20736029584467192,292,288,288,29,0.1875,2021-09-30,0.005345020168159617,-0.09517299012495789,-0.2605961973429781,-0.19050554420908916,-0.23942517822694184,-0.17216058416195074,-0.13443159776851396,-0.11032742839740757,-0.26594121751113775,-0.10499358045842788,-0.09533255408413127
2022-02-16,1290,21,True,0.21949948155512303,292,288,288,29,0.1597222222222222,2021-09-30,0.05921762778104202,0.006494656901115681,-0.25896576205528316,-0.20140730352766859,-0.4201602237733933,-0.24409643351725185,-0.4959640523660978,-0.2180590490546544,-0.31818338983632516,0.07580382859270451,-0.20790196042878425
2022-02-24,1295,21,True,0.23335850728845428,292,288,288,29,0.2881944444444444,2021-09-30,0.23714335566668676,0.09031451975774622,-0.12301165196078162,-0.10928026483636874,-0.3237392303949191,-0.21064604708972764,-0.5646283504147023,-0.23868563222574332,-0.3601550076274684,0.2408891200197832,-0.19959478459411495
2022-03-03,1300,21,True,0.22992118257183589,292,290,290,29,0.31034482758620685,2021-09-30,0.06506190644013067,0.03136280553521996,-0.17409905177264923,-0.13408283358234205,-0.28030403701439466,-0.20238456770577112,-0.48425288870364375,-0.2111423629637384,-0.23916095821277988,0.2039488516892491,-0.165445639117562
2022-03-10,1305,21,True,0.24999951373360668,292,291,291,29,0.23711340206185572,2021-09-30,-0.21054566429612387,-0.08876211577513902,-0.24437507425612007,-0.14936156733533473,-0.5038219861890997,-0.2284540312974947,-0.3402880207590827,-0.17762776005939623,-0.0338294099599962,-0.16353396543001697,-0.06059945156019571
2022-03-17,1310,21,True,0.26555332485521005,292,292,292,29,0.26712328767123283,2021-09-30,-0.0344211391632995,-0.08341022670652003,-0.08973621495779589,-0.15320970156873756,-0.32597150155995325,-0.23413857494915208,-0.4152026063349154,-0.19658868036088156,-0.05531507579449639,0.08923110477496216,-0.06979947486221753
2022-03-24,1315,21,True,0.24750185769589367,292,292,292,29,0.2534246575342466,2021-09-30,-0.2875544900057916,-0.08491155851245057,-0.6284151953934186,-0.2255935898716689,-0.7793801476923546,-0.24312625051222,-0.7181238040155702,-0.2215792427267768,-0.340860705387627,-0.06125634367678445,-0.1406820313592183
2022-03-31,1320,22,True,0.23319939655460492,292,292,292,29,0.18835616438356162,2021-12-31,-0.3358655601812748,-0.07911134425862926,-0.6350749190413358,-0.18800493332916857,-0.600211471715085,-0.17699161262490481,-0.7818001076651551,-0.23813803002556425,-0.29920935886006106,0.18158863595007002,-0.10889358907053931
2022-04-07,1325,22,True,0.1877402261454251,292,292,292,29,0.2534246575342466,2021-12-31,-0.5957768109072523,-0.24177405142855155,-0.7068634370896134,-0.2183033167725431,-0.5909354883785787,-0.21350358739676353,-0.6278256828714563,-0.20208673742016245,-0.11108662618236109,0.03689019449287767,0.023470734656008435
2022-04-14,1330,22,True,0.16518629140399035,292,292,292,29,0.25,2021-12-31,-0.4461357601119721,-0.1656440770633806,-0.6110213765899599,-0.18645780406331502,-0.45170875648471814,-0.11758501029035319,-0.40132703656612295,-0.0749257539673328,-0.16488561647798783,-0.05038171991859519,-0.020813726999934418
2022-04-22,1335,22,True,0.1841839534213318,292,292,292,29,0.226027397260274,2021-12-31,-0.10881681716484932,-0.07559346021839938,-0.1787398231192629,-0.07233501984314104,0.015881093109719788,0.028514729606600127,0.11746471423487462,0.052490989162772714,-0.06992300595441357,-0.10158362112515483,0.0032584403752583396
2022-04-29,1340,22,True,0.24937596956995967,292,292,292,29,0.20890410958904104,2021-12-31,-0.16410699913810786,-0.05877380684372968,-0.23057713785216802,-0.054941142267802036,-0.342061179946533,-0.0661495555319001,-0.10201958990959178,-0.03411612200283913,-0.06647013871406016,-0.24004159003694123,0.0038326645759276454
2022-05-06,1345,22,True,0.29710931844124566,292,292,292,29,0.1917808219178082,2021-12-31,0.007550386698685311,-0.04275876568703275,0.34836474486465935,0.03053547838586358,0.4794212668819708,0.04660158607593316,0.8004137848235096,0.1835170911301745,0.34081435816597405,-0.32099251794153877,0.07329424407289632
2022-05-13,1350,22,True,0.32423208676948123,292,292,292,29,0.2842465753424658,2021-12-31,0.3629150921109454,0.10618611968873279,0.8557657719477517,0.19158329781483383,0.631449916524978,0.20274029052987744,0.9944502918911435,0.3291655365224721,0.4928506798368063,-0.3630003753661656,0.08539717812610104
2022-05-20,1355,22,True,0.3409862205293429,292,292,292,29,0.26712328767123283,2021-12-31,0.4161024425326738,0.10142467108605532,0.7129215114655063,0.19895831767242,0.4748896750545928,0.14568092259505327,0.7296270543876883,0.20547258627652534,0.2968190689328325,-0.2547373793330955,0.09753364658636468
2022-05-27,1360,22,True,0.32004386418322134,292,292,292,29,0.2705479452054794,2021-12-31,0.42410781802263964,0.1431782041646059,0.36703940308826005,0.08242886449479123,0.2990975798890197,0.08437914625848544,0.5063039346404787,0.12045422226809986,-0.057068414934379585,-0.20720635475145904,-0.06074933966981466
2022-06-06,1365,22,True,0.28637675924816275,292,292,292,29,0.2705479452054794,2021-12-31,0.41466989632061424,0.12434049479597889,0.38559836149347143,0.12096280942154064,0.3903312311087002,0.12157417351398536,0.32999712388379787,0.11917116277896592,-0.02907153482714281,0.060334107224902345,-0.0033776853744382496
