date,fold,regime,skip,n_scored,n_labelled,scored_only,labelled_only
2019-04-01,1,BULL_CALM,,276,276.0,,
2019-04-02,1,BULL_CALM,,276,276.0,,
2019-04-03,1,BULL_CALM,,276,276.0,,
2019-04-04,1,BULL_CALM,,276,276.0,,
2019-04-05,1,BULL_CALM,,276,276.0,,
2019-04-08,1,BULL_CALM,,276,276.0,,
2019-04-09,1,BULL_CALM,,276,276.0,,
2019-04-10,1,BULL_CALM,,276,276.0,,
2019-04-11,1,BULL_CALM,,276,276.0,,
2019-04-12,1,BULL_CALM,,276,276.0,,
2019-04-15,1,BULL_CALM,,276,276.0,,
2019-04-16,1,BULL_CALM,,276,276.0,,
2019-04-17,1,BULL_CALM,,276,276.0,,
2019-04-18,1,BULL_CALM,,277,277.0,,
2019-04-22,1,BULL_CALM,,277,277.0,,
2019-04-23,1,BULL_CALM,,277,277.0,,
2019-04-24,1,BULL_CALM,,277,277.0,,
2019-04-25,1,BULL_CALM,,277,277.0,,
2019-04-26,1,BULL_CALM,,277,277.0,,
2019-04-29,1,BULL_CALM,,277,277.0,,
2019-04-30,1,BULL_CALM,,277,277.0,,
2019-05-01,1,BULL_CALM,,277,277.0,,
2019-05-02,1,BULL_CALM,,277,277.0,,
2019-05-03,1,BULL_CALM,,277,277.0,,
2019-05-06,1,BULL_CALM,,277,277.0,,
2019-05-07,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-08,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-09,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-10,1,BULL_CALM,,277,277.0,,
2019-05-13,1,BEAR,gate_starved:failed,277,,,
2019-05-14,1,BULL_CALM,,277,277.0,,
2019-05-15,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-16,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-17,1,CHOPPY,gate_starved:ineligible,277,,,
2019-05-20,1,BULL_CALM,,277,277.0,,
2019-05-21,1,BULL_CALM,,277,277.0,,
2019-05-22,1,BULL_CALM,,277,277.0,,
2019-05-23,1,BULL_CALM,,277,277.0,,
2019-05-24,1,BULL_CALM,,277,277.0,,
2019-05-28,1,BULL_CALM,,277,277.0,,
2019-05-29,1,BULL_CALM,,277,277.0,,
2019-05-30,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-05-31,1,BEAR,gate_starved:failed,277,,,
2019-06-03,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-06-04,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-06-05,1,CHOPPY,gate_starved:ineligible,277,,,
2019-06-06,1,CHOPPY,gate_starved:ineligible,277,,,
2019-06-07,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-06-10,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-06-11,1,BULL_VOLATILE,gate_starved:no_stamps,277,,,
2019-06-12,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-06-13,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-06-14,1,BULL_CALM,,278,278.0,,
2019-06-17,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-06-18,1,BULL_CALM,,278,278.0,,
2019-06-19,1,BULL_CALM,,278,278.0,,
2019-06-20,1,BULL_CALM,,278,278.0,,
2019-06-21,1,BULL_CALM,,278,278.0,,
2019-06-24,1,BULL_CALM,,278,278.0,,
2019-06-25,1,BULL_CALM,,278,278.0,,
2019-06-26,1,BULL_CALM,,278,278.0,,
2019-06-27,1,BULL_CALM,,278,278.0,,
2019-06-28,1,BULL_CALM,,278,278.0,,
2019-07-01,1,BULL_CALM,,278,278.0,,
2019-07-02,1,BULL_CALM,,278,278.0,,
2019-07-03,1,BULL_CALM,,278,278.0,,
2019-07-05,1,BULL_CALM,,278,278.0,,
2019-07-08,1,BULL_CALM,,278,278.0,,
2019-07-09,1,BULL_CALM,,278,278.0,,
2019-07-10,1,BULL_CALM,,278,278.0,,
2019-07-11,1,BULL_CALM,,278,278.0,,
2019-07-12,1,BULL_CALM,,278,278.0,,
2019-07-15,1,BULL_CALM,,278,278.0,,
2019-07-16,1,BULL_CALM,,278,278.0,,
2019-07-17,1,BULL_CALM,,278,278.0,,
2019-07-18,1,BULL_CALM,,278,278.0,,
2019-07-19,1,BULL_CALM,,278,278.0,,
2019-07-22,1,BULL_CALM,,278,278.0,,
2019-07-23,1,BULL_CALM,,278,278.0,,
2019-07-24,1,BULL_CALM,,278,278.0,,
2019-07-25,1,BULL_CALM,,278,278.0,,
2019-07-26,1,BULL_CALM,,278,278.0,,
2019-07-29,1,BULL_CALM,,278,278.0,,
2019-07-30,1,BULL_CALM,,278,278.0,,
2019-07-31,1,BULL_CALM,,278,278.0,,
2019-08-01,1,BULL_CALM,,278,278.0,,
2019-08-02,1,BULL_CALM,,278,278.0,,
2019-08-05,1,BEAR,gate_starved:failed,278,,,
2019-08-06,1,BEAR,gate_starved:failed,278,,,
2019-08-07,1,BEAR,gate_starved:failed,278,,,
2019-08-08,1,BEAR,gate_starved:failed,278,,,
2019-08-09,1,BEAR,gate_starved:failed,278,,,
2019-08-12,1,BULL_CALM,,278,278.0,,
2019-08-13,1,BULL_CALM,,278,278.0,,
2019-08-14,1,BEAR,gate_starved:failed,278,,,
2019-08-15,1,BEAR,gate_starved:failed,278,,,
2019-08-16,1,BEAR,gate_starved:failed,278,,,
2019-08-19,1,BEAR,gate_starved:failed,278,,,
2019-08-20,1,BEAR,gate_starved:failed,278,,,
2019-08-21,1,BULL_CALM,,278,278.0,,
2019-08-22,1,BULL_CALM,,278,278.0,,
2019-08-23,1,BULL_CALM,,278,278.0,,
2019-08-26,1,BULL_CALM,,278,278.0,,
2019-08-27,1,BULL_CALM,,278,278.0,,
2019-08-28,1,BULL_CALM,,278,278.0,,
2019-08-29,1,BEAR,gate_starved:failed,278,,,
2019-08-30,1,BULL_CALM,,278,278.0,,
2019-09-03,1,BULL_CALM,,278,278.0,,
2019-09-04,1,BULL_CALM,,278,278.0,,
2019-09-05,1,BULL_CALM,,278,278.0,,
2019-09-06,1,BULL_CALM,,278,278.0,,
2019-09-09,1,BULL_CALM,,278,278.0,,
2019-09-10,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-09-11,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-09-12,1,BULL_VOLATILE,gate_starved:no_stamps,278,,,
2019-09-13,1,BULL_VOLATILE,gate_starved:no_stamps,279,,,
2019-09-16,1,BULL_VOLATILE,gate_starved:no_stamps,279,,,
2019-09-17,1,BULL_VOLATILE,gate_starved:no_stamps,279,,,
2019-09-18,1,BULL_CALM,,279,279.0,,
2019-09-19,1,BULL_CALM,,280,280.0,,
2019-09-20,1,BULL_CALM,,280,280.0,,
2019-09-23,1,BULL_CALM,,280,280.0,,
2019-09-24,1,BULL_CALM,,280,280.0,,
2019-09-25,1,BULL_CALM,,280,280.0,,
2019-09-26,1,BULL_CALM,,280,280.0,,
2019-09-27,1,BULL_CALM,,280,280.0,,
2019-09-30,1,BULL_CALM,,280,280.0,,
2019-10-01,1,BULL_CALM,,280,280.0,,
2019-10-02,1,BULL_CALM,,280,280.0,,
2019-10-03,1,BULL_CALM,,280,280.0,,
2019-10-04,1,BULL_CALM,,280,280.0,,
2019-10-07,1,BULL_CALM,,280,280.0,,
2019-10-08,1,BULL_CALM,,280,280.0,,
2019-10-09,1,BULL_CALM,,280,280.0,,
2019-10-10,1,BULL_CALM,,280,280.0,,
2019-10-11,1,BULL_CALM,,280,280.0,,
2019-10-14,1,BULL_CALM,,280,280.0,,
2019-10-15,1,BULL_CALM,,280,280.0,,
2019-10-16,1,BULL_CALM,,280,280.0,,
2019-10-17,1,BULL_CALM,,280,280.0,,
2019-10-18,1,BULL_CALM,,280,280.0,,
2019-10-21,1,BULL_CALM,,280,280.0,,
2019-10-22,1,BULL_CALM,,280,280.0,,
2019-10-23,1,BULL_CALM,,280,280.0,,
2019-10-24,1,BULL_CALM,,280,280.0,,
2019-10-25,1,BULL_CALM,,280,280.0,,
2019-10-28,1,BULL_CALM,,280,280.0,,
2019-10-29,1,BULL_CALM,,280,280.0,,
2019-10-30,1,BULL_CALM,,280,280.0,,
2019-10-31,1,BULL_CALM,,280,280.0,,
2019-11-01,1,BULL_CALM,,280,280.0,,
2019-11-04,1,BULL_CALM,,280,280.0,,
2019-11-05,1,BULL_CALM,,280,280.0,,
2019-11-06,1,BULL_CALM,,280,280.0,,
2019-11-07,1,BULL_CALM,,280,280.0,,
2019-11-08,1,BULL_CALM,,280,280.0,,
2019-11-11,1,BULL_CALM,,280,280.0,,
2019-11-12,1,BULL_CALM,,280,280.0,,
2019-11-13,1,BULL_CALM,,280,280.0,,
2019-11-14,1,BULL_CALM,,280,280.0,,
2019-11-15,1,BULL_CALM,,280,280.0,,
2019-11-18,1,BULL_CALM,,280,280.0,,
2019-11-19,1,BULL_CALM,,280,280.0,,
2019-11-20,1,BULL_CALM,,280,280.0,,
2019-11-21,1,BULL_CALM,,280,280.0,,
2019-11-22,1,BULL_CALM,,280,280.0,,
2019-11-25,1,BULL_CALM,,280,280.0,,
2019-11-26,1,BULL_CALM,,280,280.0,,
2019-11-27,1,BULL_CALM,,280,280.0,,
2019-11-29,1,BULL_CALM,,280,280.0,,
2019-12-02,1,BULL_CALM,,280,280.0,,
2019-12-03,1,BULL_CALM,,280,280.0,,
2019-12-04,1,BULL_CALM,,280,280.0,,
2019-12-05,1,BULL_CALM,,280,280.0,,
2019-12-06,1,BULL_CALM,,280,280.0,,
2019-12-09,1,BULL_CALM,,280,280.0,,
2019-12-10,1,BULL_CALM,,280,280.0,,
2019-12-11,1,BULL_CALM,,280,280.0,,
2019-12-12,1,BULL_CALM,,280,280.0,,
2019-12-13,1,BULL_CALM,,280,280.0,,
2019-12-16,1,BULL_CALM,,280,280.0,,
2019-12-17,1,BULL_CALM,,280,280.0,,
2019-12-18,1,BULL_CALM,,280,280.0,,
2019-12-19,1,BULL_CALM,,280,280.0,,
2019-12-20,1,BULL_CALM,,280,280.0,,
2019-12-23,1,BULL_CALM,,280,280.0,,
2019-12-24,1,BULL_CALM,,280,280.0,,
2019-12-26,1,BULL_CALM,,280,280.0,,
2019-12-27,1,BULL_CALM,,280,280.0,,
2019-12-30,1,BULL_CALM,,280,280.0,,
2019-12-31,1,BULL_CALM,,280,280.0,,
2020-04-01,2,BEAR,,281,281.0,,
2020-04-02,2,BEAR,,281,281.0,,
2020-04-03,2,BEAR,,281,281.0,,
2020-04-06,2,BEAR,,281,281.0,,
2020-04-07,2,BEAR,,281,281.0,,
2020-04-08,2,BEAR,,281,281.0,,
2020-04-09,2,BEAR,,281,281.0,,
2020-04-13,2,BEAR,,281,281.0,,
2020-04-14,2,BEAR,,281,281.0,,
2020-04-15,2,BEAR,,281,281.0,,
2020-04-16,2,BEAR,,281,281.0,,
2020-04-17,2,BEAR,,281,281.0,,
2020-04-20,2,BEAR,,281,281.0,,
2020-04-21,2,BEAR,,281,281.0,,
2020-04-22,2,BEAR,,281,281.0,,
2020-04-23,2,BEAR,,281,281.0,,
2020-04-24,2,BEAR,,281,281.0,,
2020-04-27,2,BEAR,,281,281.0,,
2020-04-28,2,BEAR,,281,281.0,,
2020-04-29,2,BEAR,,281,281.0,,
2020-04-30,2,BEAR,,281,281.0,,
2020-05-01,2,BEAR,,281,281.0,,
2020-05-04,2,BEAR,,281,281.0,,
2020-05-05,2,BEAR,,281,281.0,,
2020-05-06,2,BULL_CALM,gate_starved:failed,281,,,
2020-05-07,2,BULL_VOLATILE,,281,281.0,,
2020-05-08,2,BULL_VOLATILE,,281,281.0,,
2020-05-11,2,BULL_VOLATILE,,281,281.0,,
2020-05-12,2,BULL_VOLATILE,,281,281.0,,
2020-05-13,2,BEAR,,281,281.0,,
2020-05-14,2,BEAR,,281,281.0,,
2020-05-15,2,BULL_VOLATILE,,281,281.0,,
2020-05-18,2,BEAR,,281,281.0,,
2020-05-19,2,BEAR,,281,281.0,,
2020-05-20,2,BULL_VOLATILE,,281,281.0,,
2020-05-21,2,BEAR,,281,281.0,,
2020-05-22,2,BEAR,,281,281.0,,
2020-05-26,2,BULL_VOLATILE,,281,281.0,,
2020-05-27,2,BULL_VOLATILE,,281,281.0,,
2020-05-28,2,BULL_CALM,gate_starved:failed,281,,,
2020-05-29,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-01,2,BULL_VOLATILE,,281,281.0,,
2020-06-02,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-03,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-04,2,BULL_VOLATILE,,281,281.0,,
2020-06-05,2,BULL_VOLATILE,,281,281.0,,
2020-06-08,2,BULL_VOLATILE,,281,281.0,,
2020-06-09,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-10,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-11,2,BEAR,,281,281.0,,
2020-06-12,2,BEAR,,281,281.0,,
2020-06-15,2,BEAR,,281,281.0,,
2020-06-16,2,BEAR,,281,281.0,,
2020-06-17,2,BEAR,,281,281.0,,
2020-06-18,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-19,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-22,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-23,2,BULL_VOLATILE,,281,281.0,,
2020-06-24,2,BULL_VOLATILE,,281,281.0,,
2020-06-25,2,BULL_CALM,gate_starved:failed,281,,,
2020-06-26,2,BEAR,,281,281.0,,
2020-06-29,2,BEAR,,281,281.0,,
2020-06-30,2,BEAR,,281,281.0,,
2020-07-01,2,BEAR,,281,281.0,,
2020-07-02,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-06,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-07,2,BULL_VOLATILE,,281,281.0,,
2020-07-08,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-09,2,BULL_VOLATILE,,281,281.0,,
2020-07-10,2,BULL_VOLATILE,,281,281.0,,
2020-07-13,2,BULL_VOLATILE,,281,281.0,,
2020-07-14,2,BULL_VOLATILE,,281,281.0,,
2020-07-15,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-16,2,BULL_VOLATILE,,281,281.0,,
2020-07-17,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-20,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-21,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-22,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-23,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-24,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-27,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-28,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-29,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-30,2,BULL_CALM,gate_starved:failed,281,,,
2020-07-31,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-03,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-04,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-05,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-06,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-07,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-10,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-11,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-12,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-13,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-14,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-17,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-18,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-19,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-20,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-21,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-24,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-25,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-26,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-27,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-28,2,BULL_CALM,gate_starved:failed,281,,,
2020-08-31,2,BULL_CALM,gate_starved:failed,281,,,
2020-09-01,2,BULL_CALM,gate_starved:failed,281,,,
2020-09-02,2,BULL_CALM,gate_starved:failed,281,,,
2020-09-03,2,BEAR,,281,281.0,,
2020-09-04,2,BEAR,,281,281.0,,
2020-09-08,2,BEAR,,281,281.0,,
2020-09-09,2,BEAR,,281,281.0,,
2020-09-10,2,BEAR,,281,281.0,,
2020-09-11,2,BEAR,,281,281.0,,
2020-09-14,2,BEAR,,281,281.0,,
2020-09-15,2,BULL_CALM,gate_starved:failed,281,,,
2020-09-16,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-17,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-18,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-21,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-22,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-23,2,BEAR,,282,282.0,,
2020-09-24,2,BULL_CALM,gate_starved:failed,282,,,
2020-09-25,2,BEAR,,282,282.0,,
2020-09-28,2,BEAR,,282,282.0,,
2020-09-29,2,BEAR,,282,282.0,,
2020-09-30,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-01,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-02,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-05,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-06,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-07,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-08,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-09,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-12,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-13,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-14,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-15,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-16,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-19,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-20,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-21,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-22,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-23,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-26,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-27,2,BULL_CALM,gate_starved:failed,283,,,
2020-10-28,2,BEAR,,283,283.0,,
2020-10-29,2,BEAR,,283,283.0,,
2020-10-30,2,BEAR,,283,283.0,,
2020-11-02,2,BEAR,,283,283.0,,
2020-11-03,2,BEAR,,283,283.0,,
2020-11-04,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-05,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-06,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-09,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-10,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-11,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-12,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-13,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-16,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-17,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-18,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-19,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-20,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-23,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-24,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-25,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-27,2,BULL_CALM,gate_starved:failed,283,,,
2020-11-30,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-01,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-02,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-03,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-04,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-07,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-08,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-09,2,BULL_CALM,gate_starved:failed,283,,,
2020-12-10,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-11,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-14,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-15,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-16,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-17,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-18,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-21,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-22,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-23,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-24,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-28,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-29,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-30,2,BULL_CALM,gate_starved:failed,284,,,
2020-12-31,2,BULL_CALM,gate_starved:failed,284,,,
2021-04-01,3,BULL_CALM,,288,288.0,,
2021-04-05,3,BULL_CALM,,288,288.0,,
2021-04-06,3,BULL_CALM,,288,288.0,,
2021-04-07,3,BULL_CALM,,288,288.0,,
2021-04-08,3,BULL_CALM,,288,288.0,,
2021-04-09,3,BULL_CALM,,288,288.0,,
2021-04-12,3,BULL_CALM,,288,288.0,,
2021-04-13,3,BULL_CALM,,288,288.0,,
2021-04-14,3,BULL_CALM,,289,289.0,,
2021-04-15,3,BULL_CALM,,290,290.0,,
2021-04-16,3,BULL_CALM,,290,290.0,,
2021-04-19,3,BULL_CALM,,290,290.0,,
2021-04-20,3,BULL_CALM,,290,290.0,,
2021-04-21,3,BULL_CALM,,291,291.0,,
2021-04-22,3,BULL_CALM,,291,291.0,,
2021-04-23,3,BULL_CALM,,291,291.0,,
2021-04-26,3,BULL_CALM,,291,291.0,,
2021-04-27,3,BULL_CALM,,291,291.0,,
2021-04-28,3,BULL_CALM,,291,291.0,,
2021-04-29,3,BULL_CALM,,291,291.0,,
2021-04-30,3,BULL_CALM,,291,291.0,,
2021-05-03,3,BULL_CALM,,292,292.0,,
2021-05-04,3,BULL_CALM,,292,292.0,,
2021-05-05,3,BULL_CALM,,292,292.0,,
2021-05-06,3,BULL_CALM,,292,292.0,,
2021-05-07,3,BULL_CALM,,292,292.0,,
2021-05-10,3,BULL_CALM,,292,292.0,,
2021-05-11,3,BULL_CALM,,292,292.0,,
2021-05-12,3,BULL_CALM,,292,292.0,,
2021-05-13,3,BULL_CALM,,292,292.0,,
2021-05-14,3,CHOPPY,gate_starved:failed,292,,,
2021-05-17,3,CHOPPY,gate_starved:failed,292,,,
2021-05-18,3,CHOPPY,gate_starved:failed,292,,,
2021-05-19,3,BULL_CALM,,292,292.0,,
2021-05-20,3,BULL_CALM,,292,292.0,,
2021-05-21,3,BULL_CALM,,292,292.0,,
2021-05-24,3,BULL_VOLATILE,gate_starved:failed,292,,,
2021-05-25,3,BULL_CALM,,292,292.0,,
2021-05-26,3,BULL_VOLATILE,gate_starved:failed,292,,,
2021-05-27,3,BULL_VOLATILE,gate_starved:failed,292,,,
2021-05-28,3,BULL_VOLATILE,gate_starved:failed,292,,,
2021-06-01,3,BULL_VOLATILE,gate_starved:failed,292,,,
2021-06-02,3,BULL_CALM,,292,292.0,,
2021-06-03,3,BULL_CALM,,292,292.0,,
2021-06-04,3,BULL_CALM,,292,292.0,,
2021-06-07,3,BULL_CALM,,292,292.0,,
2021-06-08,3,BULL_CALM,,292,292.0,,
2021-06-09,3,BULL_CALM,,292,292.0,,
2021-06-10,3,BULL_CALM,,292,292.0,,
2021-06-11,3,BULL_CALM,,292,292.0,,
2021-06-14,3,BULL_CALM,,292,292.0,,
2021-06-15,3,BULL_CALM,,292,292.0,,
2021-06-16,3,BULL_CALM,,292,292.0,,
2021-06-17,3,BULL_CALM,,292,292.0,,
2021-06-18,3,BULL_CALM,,292,292.0,,
2021-06-21,3,BULL_CALM,,292,292.0,,
2021-06-22,3,CHOPPY,gate_starved:failed,292,,,
2021-06-23,3,CHOPPY,gate_starved:failed,292,,,
2021-06-24,3,CHOPPY,gate_starved:failed,292,,,
2021-06-25,3,BULL_CALM,,292,292.0,,
2021-06-28,3,BULL_CALM,,292,292.0,,
2021-06-29,3,BULL_CALM,,292,292.0,,
2021-06-30,3,BULL_CALM,,292,292.0,,
2021-07-01,3,BULL_CALM,,292,292.0,,
2021-07-02,3,BULL_CALM,,292,292.0,,
2021-07-06,3,BULL_CALM,,292,292.0,,
2021-07-07,3,BULL_CALM,,292,292.0,,
2021-07-08,3,BULL_CALM,,292,292.0,,
2021-07-09,3,BULL_CALM,,292,292.0,,
2021-07-12,3,BULL_CALM,,292,292.0,,
2021-07-13,3,BULL_CALM,,292,292.0,,
2021-07-14,3,BULL_CALM,,292,292.0,,
2021-07-15,3,BULL_CALM,,292,292.0,,
2021-07-16,3,BULL_CALM,,292,292.0,,
2021-07-19,3,BULL_CALM,,292,292.0,,
2021-07-20,3,BULL_CALM,,292,292.0,,
2021-07-21,3,BULL_CALM,,292,292.0,,
2021-07-22,3,BULL_CALM,,292,292.0,,
2021-07-23,3,BULL_CALM,,292,292.0,,
2021-07-26,3,BULL_CALM,,292,292.0,,
2021-07-27,3,BULL_CALM,,292,292.0,,
2021-07-28,3,BULL_CALM,,292,292.0,,
2021-07-29,3,BULL_CALM,,292,292.0,,
2021-07-30,3,BULL_CALM,,292,292.0,,
2021-08-02,3,BULL_CALM,,292,292.0,,
2021-08-03,3,BULL_CALM,,292,292.0,,
2021-08-04,3,BULL_CALM,,292,292.0,,
2021-08-05,3,BULL_CALM,,292,292.0,,
2021-08-06,3,BULL_CALM,,292,292.0,,
2021-08-09,3,BULL_CALM,,292,292.0,,
2021-08-10,3,BULL_CALM,,292,292.0,,
2021-08-11,3,BULL_CALM,,292,292.0,,
2021-08-12,3,BULL_CALM,,292,292.0,,
2021-08-13,3,BULL_CALM,,292,292.0,,
2021-08-16,3,BULL_CALM,,292,292.0,,
2021-08-17,3,BULL_CALM,,292,292.0,,
2021-08-18,3,BULL_CALM,,292,292.0,,
2021-08-19,3,BULL_CALM,,292,292.0,,
2021-08-20,3,BULL_CALM,,292,292.0,,
2021-08-23,3,BULL_CALM,,292,292.0,,
2021-08-24,3,BULL_CALM,,292,292.0,,
2021-08-25,3,BULL_CALM,,292,292.0,,
2021-08-26,3,BULL_CALM,,292,292.0,,
2021-08-27,3,BULL_CALM,,292,292.0,,
2021-08-30,3,BULL_CALM,,292,292.0,,
2021-08-31,3,BULL_CALM,,292,292.0,,
2021-09-01,3,BULL_CALM,,292,292.0,,
2021-09-02,3,BULL_CALM,,292,292.0,,
2021-09-03,3,BULL_CALM,,292,292.0,,
2021-09-07,3,BULL_CALM,,292,292.0,,
2021-09-08,3,BULL_CALM,,292,292.0,,
2021-09-09,3,BULL_CALM,,292,292.0,,
2021-09-10,3,BULL_CALM,,292,292.0,,
2021-09-13,3,BULL_CALM,,292,292.0,,
2021-09-14,3,BULL_CALM,,292,292.0,,
2021-09-15,3,BULL_CALM,,292,292.0,,
2021-09-16,3,BULL_CALM,,292,292.0,,
2021-09-17,3,BULL_CALM,,292,292.0,,
2021-09-20,3,BULL_CALM,,292,292.0,,
2021-09-21,3,BULL_CALM,,292,292.0,,
2021-09-22,3,BULL_CALM,,292,292.0,,
2021-09-23,3,CHOPPY,gate_starved:failed,292,,,
2021-09-24,3,CHOPPY,gate_starved:failed,292,,,
2021-09-27,3,BULL_CALM,,292,292.0,,
