candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_shared,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,coverage_gap_genuine_minus_placebo,ic_genuine,ic_placebo
tail_q90_60d,60,2021-03-29,111,9,True,True,,2020-10-05,137,140,137,3,0.26059887617376365,0.29277353594563815
tail_q90_60d,60,2021-04-06,112,9,True,True,,2020-10-12,137,140,137,3,0.15980454384229095,0.12818059626262435
tail_q90_60d,60,2021-04-13,113,9,True,True,,2020-10-19,137,140,137,3,0.012507700636585958,0.07637164672279576
tail_q90_60d,60,2021-04-20,114,9,True,True,,2020-10-26,137,142,137,5,0.1376687139470196,0.11208393227173445
tail_q90_60d,60,2021-04-27,115,9,True,True,,2020-11-02,137,142,137,5,0.1224167864543469,0.05205630332107454
tail_q90_60d,60,2021-05-04,116,9,True,True,,2020-11-09,137,142,137,5,0.1528179662852129,0.20721246289693276
tail_q90_60d,60,2021-05-11,117,9,True,True,,2020-11-16,137,142,137,5,0.24246737730319037,0.28318274310676345
tail_q90_60d,60,2021-05-18,118,9,True,True,,2020-11-23,137,142,137,5,0.2836541154068736,0.17814139302182314
tail_q90_60d,60,2021-05-25,119,9,True,True,,2020-12-01,137,142,137,5,0.15349002184180557,-0.07485952172046222
tail_q90_60d,60,2021-06-02,120,10,True,True,,2020-12-08,137,142,137,5,0.18755017081412062,-0.05953292138816809
tail_q90_60d,60,2021-06-09,121,10,True,True,,2020-12-15,137,142,137,5,0.2569959116620307,-0.03328541826124292
tail_q90_60d,60,2021-06-16,122,10,True,True,,2020-12-22,137,142,137,5,0.2292782870050591,-0.029248417869210515
tail_q90_60d,60,2021-06-23,123,10,True,True,,2020-12-30,137,142,137,5,0.2215169787369089,0.15856777493606136
tail_q90_60d,60,2021-06-30,124,10,True,True,,2021-01-07,138,142,138,4,0.023738039083173318,0.1495722495313809
tail_q90_60d,60,2021-07-08,125,10,True,True,,2021-01-14,139,142,139,3,0.06662942937575404,0.22484025202198485
tail_q90_60d,60,2021-07-15,126,10,True,True,,2021-01-22,139,142,139,3,0.13130613521605075,0.30878502167210325
tail_q90_60d,60,2021-07-22,127,10,True,True,,2021-01-29,139,142,139,3,0.1456544081504982,0.31902676616470793
tail_q90_60d,60,2021-07-29,128,10,True,True,,2021-02-05,139,142,139,3,0.32299924035926536,0.2781670315921176
tail_q90_60d,60,2021-08-05,129,10,True,True,,2021-02-12,139,142,139,3,0.3637025783100228,0.27855578890924526
tail_q90_60d,60,2021-08-12,130,10,True,True,,2021-02-22,139,142,139,3,0.4167344385361276,0.39308280084007324
tail_q90_60d,60,2021-08-19,131,10,True,True,,2021-03-01,139,142,139,3,0.4592787881496045,0.3957192010366861
tail_q90_60d,60,2021-08-26,132,11,True,True,,2021-03-08,139,142,139,3,0.327043210152375,0.2853970239957102
tail_q90_60d,60,2021-09-02,133,11,True,True,,2021-03-15,140,142,140,2,0.24411886903850782,0.2494719118322364
tail_q90_60d,60,2021-09-10,134,11,True,True,,2021-03-22,140,142,140,2,0.035503269117229015,0.13795456036386697
tail_q90_60d,60,2021-09-17,135,11,True,True,,2021-03-29,140,142,140,2,-0.11068203188209312,0.023095930550392517
tail_q90_60d,60,2021-09-24,136,11,True,True,,2021-04-06,140,142,140,2,-0.1389735627911045,-0.07339878856792986
tail_q90_60d,60,2021-10-01,137,11,True,True,,2021-04-13,140,142,140,2,-0.013181430539459013,0.009490280116332466
tail_q90_60d,60,2021-10-08,138,11,True,True,,2021-04-20,142,142,142,0,-0.10220435842251847,-0.15630009786437715
tail_q90_60d,60,2021-10-15,139,11,True,True,,2021-04-27,142,142,142,0,-0.08131963930585447,-0.23416409781408287
tail_q90_60d,60,2021-10-22,140,11,True,True,,2021-05-04,142,142,142,0,-0.10483642818074944,-0.25827184502641504
tail_q90_60d,60,2021-10-29,141,11,True,True,,2021-05-11,142,142,142,0,-0.22594935780431738,-0.36295948582433446
tail_q90_60d,60,2021-11-05,142,11,True,True,,2021-05-18,142,142,142,0,-0.3890245205798098,-0.4181449356756519
tail_q90_60d,60,2021-11-12,143,11,True,True,,2021-05-25,142,142,142,0,-0.33724232016110955,-0.36324448700834683
tail_q90_60d,60,2021-11-19,144,12,True,True,,2021-06-02,142,142,142,0,-0.2920025733930439,-0.3522132647095189
tail_q90_60d,60,2021-11-29,145,12,True,True,,2021-06-09,142,142,142,0,-0.2791942848880218,-0.35939277983029855
tail_q90_60d,60,2021-12-06,146,12,True,True,,2021-06-16,142,142,142,0,-0.3273133818533878,-0.3375818068655947
tail_q90_60d,60,2021-12-13,147,12,True,True,,2021-06-23,142,142,142,0,-0.40451098197577073,-0.39826610309079596
tail_q90_60d,60,2021-12-20,148,12,True,True,,2021-06-30,142,142,142,0,-0.38396994075747454,-0.2079104593338936
tail_q90_60d,60,2021-12-28,149,12,True,True,,2021-07-08,142,142,142,0,-0.3579468179408246,-0.21705145319169894
tail_q90_60d,60,2022-01-04,150,12,True,True,,2021-07-15,142,142,142,0,-0.2726476400435046,-0.07956352906907298
tail_q90_60d,60,2022-01-11,151,12,True,True,,2021-07-22,142,142,142,0,-0.25120968333434623,-0.09974831880735388
tail_q90_60d,60,2022-01-19,152,12,True,True,,2021-07-29,142,142,142,0,-0.30360379805989635,-0.06437464243877189
tail_q90_60d,60,2022-01-26,153,12,True,True,,2021-08-05,142,142,142,0,-0.3069609443598056,-0.14076753333570835
tail_q90_60d,60,2022-02-02,154,12,True,True,,2021-08-12,142,142,142,0,-0.42792299100360237,-0.312715453560524
tail_q90_60d,60,2022-02-09,155,12,True,True,,2021-08-19,142,142,142,0,-0.5054894161876482,-0.33680643599732607
tail_q90_60d,60,2022-02-16,156,13,True,True,,2021-08-26,142,142,142,0,-0.4877061805440589,-0.3598286639940821
tail_q90_60d,60,2022-02-24,157,13,True,True,,2021-09-02,142,142,142,0,-0.4697385323696382,-0.34802626202086795
tail_q90_60d,60,2022-03-03,158,13,True,True,,2021-09-10,142,142,142,0,-0.46279791530016284,-0.3383907072849237
tail_q90_60d,60,2022-03-10,159,13,True,True,,2021-09-17,142,142,142,0,-0.3522132647095189,-0.18402484539733566
tail_q90_60d,60,2022-03-17,160,13,True,True,,2021-09-24,142,142,142,0,-0.45145235346014495,-0.34206219312602293
tail_q90_60d,60,2022-03-24,161,13,True,True,,2021-10-01,142,142,142,0,-0.5146932779536916,-0.3649628765001855
tail_q90_60d,60,2022-03-31,162,13,True,True,,2021-10-08,142,142,142,0,-0.5221410294829534,-0.3508343619221654
tail_q90_60d,60,2022-04-07,163,13,True,True,,2021-10-15,142,142,142,0,-0.47171677588219396,-0.31186883239625224
tail_q90_60d,60,2022-04-14,164,13,True,True,,2021-10-22,142,142,142,0,-0.3413832197170525,-0.29696075575608094
tail_q90_60d,60,2022-04-22,165,13,True,True,,2021-10-29,142,142,142,0,0.0641357443874675,0.01711893141320771
tail_q90_60d,60,2022-04-29,166,13,True,True,,2021-11-05,142,142,142,0,-0.09540205075116673,-0.04106322206412108
tail_q90_60d,60,2022-05-06,167,13,True,True,,2021-11-12,142,142,142,0,0.301298641424503,0.18496367282702317
tail_q90_60d,60,2022-05-13,168,14,True,True,,2021-11-19,142,142,142,0,0.36287985314056637,0.21532049011821264
tail_q90_60d,60,2022-05-20,169,14,True,True,,2021-11-29,142,142,142,0,0.33769077790654056,0.24977210383263726
tail_q90_60d,60,2022-05-27,170,14,True,True,,2021-12-06,142,142,142,0,0.14794704845648807,0.08973555662198157
tail_q90_60d,60,2022-06-06,171,14,True,True,,2021-12-13,142,142,142,0,0.05288658000674783,0.03390466291275401
tail_q90_60d,60,2022-06-13,172,14,True,True,,2021-12-20,142,142,142,0,0.22462494053743684,0.203325293226402
tail_q90_60d,60,2022-06-21,173,14,True,True,,2021-12-28,142,142,142,0,0.128680130178482,0.06921547137309798
tail_q90_60d,60,2022-06-28,174,14,True,True,,2022-01-04,142,142,142,0,0.017638639454641853,-0.06163779283347758
tail_q90_60d,60,2022-07-06,175,14,True,True,,2022-01-11,142,142,142,0,0.06870414571942891,-0.027165223149640295
tail_q90_60d,60,2022-07-13,176,14,True,True,,2022-01-19,142,142,142,0,0.21376555718779275,0.12216282369114255
tail_q90_60d,60,2022-07-20,177,14,True,True,,2022-01-26,142,142,142,0,-0.2696509364174932,-0.31750179697437714
tail_q90_60d,60,2022-07-27,178,14,True,True,,2022-02-02,142,142,142,0,-0.10955152129859953,-0.16830367714395283
tail_q90_60d,60,2022-08-03,179,14,True,True,,2022-02-09,142,142,142,0,-0.21192981426724314,-0.3310100148577823
tail_q90_60d,60,2022-08-10,180,15,True,True,,2022-02-16,142,142,142,0,-0.35660144470453137,-0.4029602402392334
tail_q90_60d,60,2022-08-17,181,15,True,True,,2022-02-24,142,142,142,0,-0.2671907056084461,-0.32378439660429476
tail_q90_60d,60,2022-08-24,182,15,True,True,,2022-03-03,142,142,142,0,-0.24054309490329873,-0.29790796557353344
tail_q90_60d,60,2022-08-31,183,15,True,True,,2022-03-10,142,142,142,0,-0.2603255300288564,-0.2820149583709668
tail_q90_60d,60,2022-09-08,184,15,True,True,,2022-03-17,142,142,142,0,-0.2793912710005009,-0.25750904773979394
tail_q90_60d,60,2022-09-15,185,15,True,True,,2022-03-24,142,142,142,0,-0.2078517826195381,-0.2454216445825676
tail_q90_60d,60,2022-09-22,186,15,True,True,,2022-03-31,142,142,142,0,-0.16471601518050427,-0.20516103614695166
tail_q90_60d,60,2022-09-29,187,15,True,True,,2022-04-07,142,142,142,0,-0.2800702444094713,-0.3379841614783179
tail_q90_60d,60,2022-10-06,188,15,True,True,,2022-04-14,142,142,142,0,-0.33903195994895124,-0.4721191304949171
tail_q90_60d,60,2022-10-13,189,15,True,True,,2022-04-22,142,142,142,0,-0.24848540731069954,-0.25188446554943406
tail_q90_60d,60,2022-10-20,190,15,True,True,,2022-04-29,142,142,142,0,-0.22137257408459088,-0.1194972243818513
tail_q90_60d,60,2022-10-27,191,15,True,True,,2022-05-06,142,142,142,0,-0.2153875492203332,-0.08955952647891516
tail_q90_60d,60,2022-11-03,192,16,True,True,,2022-05-13,142,142,142,0,-0.1284538057088252,0.2824298865653376
tail_q90_60d,60,2022-11-10,193,16,True,True,,2022-05-20,142,142,142,0,0.15184066757336165,0.4184550840229594
tail_q90_60d,60,2022-11-17,194,16,True,True,,2022-05-27,142,142,142,0,0.2717423421648774,0.47438237519148524
tail_q90_60d,60,2022-11-25,195,16,True,True,,2022-06-06,142,142,142,0,0.33984924275604533,0.49706930767763857
tail_q90_60d,60,2022-12-02,196,16,True,True,,2022-06-13,142,142,142,0,0.30278651525280237,0.38937238967206006
tail_q90_60d,60,2022-12-09,197,16,True,True,,2022-06-21,142,142,142,0,0.26654107055665344,0.3741248263274035
tail_q90_60d,60,2022-12-16,198,16,True,True,,2022-06-28,142,142,142,0,0.25431535800130345,0.4360119951968919
tail_q90_60d,60,2022-12-23,199,16,True,True,,2022-07-06,142,142,142,0,0.3259344790660344,0.5000450553342373
tail_q90_60d,60,2023-01-03,200,16,True,True,,2022-07-13,142,142,142,0,0.4133585922617988,0.53143290632053
tail_q90_60d,60,2023-01-10,201,16,True,True,,2022-07-20,142,142,142,0,0.30893499667847885,0.34791309978603957
tail_q90_60d,60,2023-01-18,202,16,True,True,,2022-07-27,142,142,142,0,0.2425129560280894,0.24080294892401577
tail_q90_60d,60,2023-01-25,203,16,True,True,,2022-08-03,142,142,142,0,0.13348323836786527,0.1119572665871737
tail_q90_60d,60,2023-02-01,204,17,True,True,,2022-08-10,142,142,142,0,-0.09437520824994604,-0.09466020943395832
tail_q90_60d,60,2023-02-08,205,17,True,True,,2022-08-17,142,142,142,0,-0.13686134063718722,-0.14673160223055337
tail_q90_60d,60,2023-02-15,206,17,True,True,,2022-08-24,142,142,142,0,-0.10357907001598941,-0.14748601712940942
tail_q90_60d,60,2023-02-23,207,17,True,True,,2022-08-31,142,142,142,0,0.165059693078872,0.20336301397134482
tail_q90_60d,60,2023-03-02,208,17,True,True,,2022-09-08,142,142,142,0,0.3389062241324753,0.3271289693225564
tail_q90_60d,60,2023-03-09,209,17,True,True,,2022-09-15,142,142,142,0,0.40487561584355114,0.4230151029671558
tail_q90_60d,60,2023-03-16,210,17,True,True,,2022-09-22,142,142,142,0,0.45688833192579076,0.45055124677540026
tail_q90_60d,60,2023-03-23,211,17,True,True,,2022-09-29,142,142,142,0,0.4366783950242146,0.31484458005285093
tail_q90_60d,60,2023-03-30,212,17,True,True,,2022-10-06,142,142,142,0,0.3729135712953514,0.2655519488003756
tail_q90_60d,60,2023-04-06,213,17,True,True,,2022-10-13,142,142,142,0,0.4203159741068042,0.19665291256540882
tail_q90_60d,60,2023-04-14,214,17,True,True,,2022-10-20,142,142,142,0,0.4064682695189138,0.20550890523920193
tail_q90_60d,60,2023-04-21,215,17,True,True,,2022-10-27,142,142,142,0,0.5147729106374597,0.287618584591914
tail_q90_60d,60,2023-04-28,216,18,True,True,,2022-11-03,142,142,142,0,0.49237097933531865,0.264479003166447
tail_q90_60d,60,2023-05-05,217,18,True,True,,2022-11-10,142,142,142,0,0.4588665754383465,0.36587655676657777
tail_q90_60d,60,2023-05-12,218,18,True,True,,2022-11-17,142,142,142,0,0.4147458774369173,0.22520751648710896
tail_q90_60d,60,2023-05-19,219,18,True,True,,2022-11-25,142,142,142,0,0.24416847761169008,0.0474757487043972
tail_q90_60d,60,2023-05-26,220,18,True,True,,2022-12-02,142,142,142,0,0.09701566039594209,-0.0016366612111292963
tail_q90_60d,60,2023-06-05,221,18,True,True,,2022-12-09,142,142,142,0,0.05711130344034151,0.042245138738995505
tail_q90_60d,60,2023-06-12,222,18,True,True,,2022-12-16,142,142,142,0,0.08986967482622263,0.024151754748098775
tail_q90_60d,60,2023-06-20,223,18,True,True,,2022-12-23,142,142,142,0,0.00805757023917048,0.047404498408394134
tail_q90_60d,60,2023-06-27,224,18,True,True,,2023-01-03,142,142,142,0,-0.12533974865410288,-0.07706138632120053
tail_q90_60d,60,2023-07-05,225,18,True,True,,2023-01-10,142,142,142,0,0.08198184793929475,0.04652015649917958
tail_q90_60d,60,2023-07-12,226,18,True,True,,2023-01-18,142,142,142,0,0.07887198207845496,0.03268502549293679
tail_q90_60d,60,2023-07-19,227,18,True,True,,2023-01-25,142,142,142,0,-0.04240440410653177,-0.10307612675008539
tail_q90_60d,60,2023-07-26,228,19,True,True,,2023-02-01,142,142,142,0,-0.006372710298392049,-0.007131316391130596
tail_q90_60d,60,2023-08-02,229,19,True,True,,2023-02-08,142,142,142,0,-0.23482630644752314,-0.16353409850562983
tail_q90_60d,60,2023-08-09,230,19,True,True,,2023-02-15,142,142,142,0,0.05248003420014208,0.129183073444386
tail_q90_60d,60,2023-08-16,231,19,True,True,,2023-02-23,142,142,142,0,0.27025027714269556,0.28287834431076864
tail_q90_60d,60,2023-08-23,232,19,True,True,,2023-03-02,142,142,142,0,0.24297398735516806,0.28693961118294353
tail_q90_60d,60,2023-08-30,233,19,True,True,,2023-03-09,142,142,142,0,0.2043018414010323,0.28819696934770356
tail_q90_60d,60,2023-09-07,234,19,True,True,,2023-03-16,142,142,142,0,0.26154516744867357,0.28830594038864943
tail_q90_60d,60,2023-09-14,235,19,True,True,,2023-03-23,142,142,142,0,0.34551573688523046,0.2857157825692438
tail_q90_60d,60,2023-09-21,236,19,True,True,,2023-03-30,142,142,142,0,0.464323509873405,0.4274787244520538
tail_q90_60d,60,2023-09-28,237,19,True,True,,2023-04-06,142,142,142,0,0.4869769128084981,0.3777250618724997
tail_q90_60d,60,2023-10-05,238,19,True,True,,2023-04-14,142,142,142,0,0.3175059881682597,0.259709424528124
tail_q90_60d,60,2023-10-12,239,19,True,True,,2023-04-21,142,142,142,0,0.2689845365901704,0.2690222573351132
tail_q90_60d,60,2023-10-19,240,20,True,True,,2023-04-28,142,142,142,0,0.36241463061960516,0.3562829139694588
tail_q90_60d,60,2023-10-26,241,20,True,True,,2023-05-05,142,142,142,0,0.4476006462820967,0.35898623402369284
tail_q90_60d,60,2023-11-02,242,20,True,True,,2023-05-12,142,142,142,0,0.24604194127718254,0.3265002902401764
tail_q90_60d,60,2023-11-09,243,20,True,True,,2023-05-19,142,142,142,0,0.2771783206305232,0.41180365933137886
tail_q90_60d,60,2023-11-16,244,20,True,True,,2023-05-26,142,142,142,0,0.3396061535108584,0.45040036379562903
tail_q90_60d,60,2023-11-24,245,20,True,True,,2023-06-05,142,142,142,0,0.31809275531181436,0.3556290877237836
tail_q90_60d,60,2023-12-01,246,20,True,True,,2023-06-12,142,142,142,0,0.18206336666031006,0.3139225173986936
tail_q90_60d,60,2023-12-08,247,20,True,True,,2023-06-20,142,142,142,0,0.11987024063739678,0.2235310389340956
tail_q90_60d,60,2023-12-15,248,20,True,True,,2023-06-27,142,142,142,0,-0.08810518220167607,0.10989100800308473
tail_q90_60d,60,2023-12-22,249,20,True,True,,2023-07-05,142,142,142,0,-0.05315062522134743,0.12365488871332445
tail_q90_60d,60,2024-01-02,250,20,True,True,,2023-07-12,142,142,142,0,0.029759572162928474,0.2078392090378905
tail_q90_60d,60,2024-01-09,251,20,True,True,,2023-07-19,142,142,142,0,-0.04570287369208557,0.146681307903963
tail_q90_60d,60,2024-01-17,252,21,True,True,,2023-07-26,142,142,142,0,-0.0839307530946728,0.1595524643172231
tail_q90_60d,60,2024-01-24,253,21,True,True,,2023-08-02,142,142,142,0,-0.2852505600482826,-0.11549044303014935
tail_q90_60d,60,2024-01-31,254,21,True,True,,2023-08-09,142,142,142,0,-0.0919107862470164,0.03504885884268563
tail_q90_60d,60,2024-02-07,255,21,True,True,,2023-08-16,142,142,142,0,-0.22357295087292095,-0.11182314838293263
tail_q90_60d,60,2024-02-14,256,21,True,True,,2023-08-23,142,142,142,0,-0.28073664423679406,-0.21390805777979885
tail_q90_60d,60,2024-02-22,257,21,True,True,,2023-08-30,142,142,142,0,-0.17166501463774464,-0.11350381712982853
tail_q90_60d,60,2024-02-29,258,21,True,True,,2023-09-07,142,142,142,0,-0.12067075866896065,-0.09581278775165501
tail_q90_60d,60,2024-03-07,259,21,True,True,,2023-09-14,142,142,142,0,-0.23037525854427265,-0.2079020769461285
tail_q90_60d,60,2024-03-14,260,21,True,True,,2023-09-21,142,142,142,0,0.005505133164707633,-0.07915698326246724
tail_q90_60d,60,2024-03-21,261,21,True,True,,2023-09-28,142,142,142,0,0.026905369128923225,-0.04442036836403034
tail_q90_60d,60,2024-03-28,262,21,True,True,,2023-10-05,142,142,142,0,0.0515663539337498,-0.10022192371608014
tail_q90_60d,60,2024-04-05,263,21,True,True,,2023-10-12,142,142,142,0,0.10108950084976456,-0.04845648807291001
tail_q90_60d,60,2024-04-12,264,22,True,True,,2023-10-19,142,142,142,0,0.0011882034656982216,0.021268213356915786
tail_q90_60d,60,2024-04-19,265,22,True,True,,2023-10-26,142,142,142,0,0.12463981927571981,0.09030136779612358
tail_q90_60d,60,2024-04-26,266,22,True,True,,2023-11-02,142,142,142,0,-0.1253313662663378,-0.09175152087948013
tail_q90_60d,60,2024-05-03,267,22,True,True,,2023-11-09,142,142,142,0,-0.12932557403639214,-0.09664683533427916
tail_q90_60d,60,2024-05-10,268,22,True,True,,2023-11-16,142,142,142,0,-0.16622065378433376,-0.21006054179563322
tail_q90_60d,60,2024-05-17,269,22,True,True,,2023-11-24,142,142,142,0,-0.06506618942938991,-0.09704499875311982
tail_q90_60d,60,2024-05-24,270,22,True,True,,2023-12-01,142,142,142,0,0.03418547290288375,-0.07555674771737103
tail_q90_60d,60,2024-06-03,271,22,True,True,,2023-12-08,142,142,142,0,0.018011655710187327,-0.029340452774675133
tail_q90_60d,60,2024-06-10,272,22,True,True,,2023-12-15,142,142,142,0,-0.0969779396509993,-0.11711662625657233
tail_q90_60d,60,2024-06-17,273,22,True,True,,2023-12-22,142,142,142,0,-0.13499625935945986,-0.06204852983396585
tail_q90_60d,60,2024-06-25,274,22,True,True,,2024-01-02,142,142,142,0,-0.07741763780121588,-0.02064372546841831
tail_q90_60d,60,2024-07-02,275,22,True,True,,2024-01-09,142,142,142,0,-0.15101081118462,-0.14361754517583109
tail_q90_60d,60,2024-07-10,276,23,True,True,,2024-01-17,142,142,142,0,-0.20815773977296304,-0.19775100536263257
tail_q90_60d,60,2024-07-17,277,23,True,True,,2024-01-24,142,142,142,0,-0.0051321169091621596,-0.0019426183645542352
tail_q90_60d,60,2024-07-24,278,23,True,True,,2024-01-31,142,142,142,0,0.04515801848735622,0.011703908916974546
tail_q90_60d,60,2024-07-31,279,23,True,True,,2024-02-07,142,142,142,0,0.07046025595621042,0.03250899534987039
tail_q90_60d,60,2024-08-07,280,23,True,True,,2024-02-14,142,142,142,0,0.2532005004285496,0.24930269011779352
tail_q90_60d,60,2024-08-14,281,23,True,True,,2024-02-22,142,142,142,0,0.2551913175227529,0.26403054542101595
tail_q90_60d,60,2024-08-21,282,23,True,True,,2024-02-29,142,142,142,0,0.11077954110618182,0.17156442598456384
tail_q90_60d,60,2024-08-28,283,23,True,True,,2024-03-07,142,142,142,0,0.21817888434610047,0.25791140235251714
tail_q90_60d,60,2024-09-05,284,23,True,True,,2024-03-14,142,142,142,0,0.19731512119884914,0.3012106263529698
tail_q90_60d,60,2024-09-12,285,23,True,True,,2024-03-21,142,142,142,0,0.25389623861305016,0.35766600795069486
tail_q90_60d,60,2024-09-19,286,23,True,True,,2024-03-28,142,142,142,0,0.1842888906119353,0.26774813439482303
tail_q90_60d,60,2024-09-26,287,23,True,True,,2024-04-05,142,142,142,0,0.1335712534393985,0.18042041865835695
tail_q90_60d,60,2024-10-03,288,24,True,True,,2024-04-12,142,142,142,0,0.1725367829653116,0.16097327904340192
tail_q90_60d,60,2024-10-10,289,24,True,True,,2024-04-19,142,142,142,0,0.18470381880630607,0.13223845378475288
tail_q90_60d,60,2024-10-17,290,24,True,True,,2024-04-26,142,142,142,0,0.22927297455316634,0.21403798479015743
tail_q90_60d,60,2024-10-24,291,24,True,True,,2024-05-03,142,142,142,0,0.320674530743455,0.2306812156976976
tail_q90_60d,60,2024-10-31,292,24,True,True,,2024-05-10,142,142,142,0,0.15932194865368374,0.1479638132320182
tail_q90_60d,60,2024-11-07,293,24,True,True,,2024-05-17,142,142,142,0,0.21179569606300205,0.12242686890574216
tail_q90_60d,60,2024-11-14,294,24,True,True,,2024-05-24,142,142,142,0,0.14238533417436625,0.1456628477905074
tail_q90_60d,60,2024-11-21,295,24,True,True,,2024-06-03,142,142,142,0,0.045501696385723954,0.012416411877005224
tail_q90_60d,60,2024-11-29,296,24,True,True,,2024-06-10,142,142,142,0,-0.08508333141236948,-0.143546294879828
tail_q90_60d,60,2024-12-06,297,24,True,True,,2024-06-17,142,142,142,0,-0.3355071658937407,-0.3576534343690472
tail_q90_60d,60,2024-12-13,298,24,True,True,,2024-06-25,142,142,142,0,-0.31955548197681855,-0.26067759031498916
tail_q90_60d,60,2024-12-20,299,24,True,True,,2024-07-02,142,142,142,0,-0.3169359858002352,-0.2864073295598618
tail_q90_60d,60,2024-12-30,300,25,True,True,,2024-07-10,142,142,142,0,-0.33028074712222155,-0.33702018688533525
tail_q90_60d,60,2025-01-07,301,25,True,True,,2024-07-17,142,142,142,0,-0.4568170816297877,-0.4460960076782672
tail_q90_60d,60,2025-01-15,302,25,True,True,,2024-07-24,142,142,142,0,-0.3337594380447243,-0.3429297702597074
tail_q90_60d,60,2025-01-23,303,25,True,True,,2024-07-31,142,142,142,0,-0.4146997743042095,-0.42932284976036855
tail_q90_60d,60,2025-01-30,304,25,True,True,,2024-08-07,142,142,142,0,-0.23611300296946086,-0.3613584497612068
tail_q90_60d,60,2025-02-06,305,25,True,True,,2024-08-14,142,142,142,0,-0.20135124090772877,-0.4076920981326136
tail_q90_60d,60,2025-02-13,306,25,True,True,,2024-08-21,142,142,142,0,-0.1927592934485353,-0.3650592739594838
tail_q90_60d,60,2025-02-21,307,25,True,True,,2024-08-28,142,142,142,0,0.020790417254306977,-0.1403358403658074
tail_q90_60d,60,2025-02-28,308,25,True,True,,2024-09-05,142,142,142,0,0.19467047785897054,0.1662374185598639
tail_q90_60d,60,2025-03-07,309,25,True,True,,2024-09-12,142,142,142,0,0.37462776959330757,0.298909660911459
tail_q90_60d,60,2025-03-14,310,25,True,True,,2024-09-19,142,142,142,0,0.45564354734267837,0.3474017741323705
tail_q90_60d,60,2025-03-21,311,25,True,True,,2024-09-26,142,142,142,0,0.4365149384627958,0.4206973727501148
tail_q90_60d,60,2025-03-28,312,26,True,True,,2024-10-03,142,142,142,0,0.5791915606119982,0.5295175307162122
tail_q90_60d,60,2025-04-04,313,26,True,True,,2024-10-10,142,142,142,0,0.5849460698127165,0.5194125622654241
tail_q90_60d,60,2025-04-11,314,26,True,True,,2024-10-17,142,142,142,0,0.48354851621258577,0.49470128313400724
tail_q90_60d,60,2025-04-21,315,26,True,True,,2024-10-24,142,142,142,0,0.474860171294094,0.44099951591710657
tail_q90_60d,60,2025-04-28,316,26,True,True,,2024-10-31,142,142,142,0,0.4719179531885556,0.40544142701769315
tail_q90_60d,60,2025-05-05,317,26,True,True,,2024-11-07,142,142,142,0,0.40580186969159104,0.3403479948280667
tail_q90_60d,60,2025-05-12,318,26,True,True,,2024-11-14,142,142,142,0,0.2634898814101691,0.3046767436938249
tail_q90_60d,60,2025-05-19,319,26,True,True,,2024-11-21,142,142,142,0,0.3585964529926172,0.30934573367896717
tail_q90_60d,60,2025-05-27,320,26,True,True,,2024-11-29,142,142,142,0,0.25560624571712376,0.15152213683828908
tail_q90_60d,60,2025-06-03,321,26,True,True,,2024-12-06,142,142,142,0,0.3512744372798314,0.2570228692494201
tail_q90_60d,60,2025-06-10,322,26,True,True,,2024-12-13,142,142,142,0,0.2516958618247201,0.14881881678405504
tail_q90_60d,60,2025-06-17,323,26,True,True,,2024-12-20,142,142,142,0,0.21851837105058564,0.2157144623431708
tail_q90_60d,60,2025-06-25,324,27,True,True,,2024-12-30,142,142,142,0,0.23089496658570677,0.2129692303501114
tail_q90_60d,60,2025-07-02,325,27,True,True,,2025-01-07,142,142,142,0,0.27765611673313206,0.20120874031572267
tail_q90_60d,60,2025-07-10,326,27,True,True,,2025-01-15,142,142,142,0,0.28526732482381273,0.2523245409071001
tail_q90_60d,60,2025-07-17,327,27,True,True,,2025-01-23,142,142,142,0,0.2523245409071001,0.2286149571136086
tail_q90_60d,60,2025-07-24,328,27,True,True,,2025-01-30,142,142,142,0,0.27165851828722676,0.2685528436202695
tail_q90_60d,60,2025-07-31,329,27,True,True,,2025-02-06,142,142,142,0,0.29266478202648416,0.2813820880947042
tail_q90_60d,60,2025-08-07,330,27,True,True,,2025-02-13,142,142,142,0,0.4075789358977852,0.3913925451234412
tail_q90_60d,60,2025-08-14,331,27,True,True,,2025-02-21,142,142,142,0,0.20496405003447257,0.23560167731579185
tail_q90_60d,60,2025-08-21,332,27,True,True,,2025-02-28,142,142,142,0,0.214796590882896,0.28773174682674235
tail_q90_60d,60,2025-08-28,333,27,True,True,,2025-03-07,142,142,142,0,-0.046390229488821044,0.036566071028162735
tail_q90_60d,60,2025-09-05,334,27,True,True,,2025-03-14,142,142,142,0,0.061994044313492924,0.12397341944839699
tail_q90_60d,60,2025-09-12,335,27,True,True,,2025-03-21,142,142,142,0,0.1375989907605131,0.18573485250140928
tail_q90_60d,60,2025-09-19,336,28,True,True,,2025-03-28,142,142,142,0,0.015698116687028887,0.023384766267595156
tail_q90_60d,60,2025-09-26,337,28,True,True,,2025-04-04,142,142,142,0,0.09297534949317988,0.08092566708089632
tail_q90_60d,60,2025-10-03,338,28,True,True,,2025-04-11,142,142,142,0,0.03994417329748466,-0.0028604898248290518
