date,regime,alpha,model
2021-02-18,BULL_VOLATILE,-0.013443366229300455,raw
2021-02-19,BULL_VOLATILE,-0.03509436586309792,raw
2021-02-22,BULL_VOLATILE,-0.09036840532968593,raw
2021-02-23,BULL_VOLATILE,-0.10504403549188983,raw
2021-02-24,BULL_VOLATILE,-0.39728519744268825,raw
2021-02-25,BULL_VOLATILE,-0.29659386275922,raw
2021-02-26,BULL_VOLATILE,-0.23687081029794482,raw
2021-03-01,BULL_VOLATILE,-0.26457703677774624,raw
2021-03-02,BULL_VOLATILE,-0.12293512618490263,raw
2021-03-03,BULL_VOLATILE,-0.16019429835693894,raw
2021-03-04,BULL_VOLATILE,-0.18041697077851393,raw
2021-03-05,BULL_VOLATILE,-0.008824805209439932,raw
2021-03-08,BULL_VOLATILE,0.06427170734464846,raw
2021-03-09,BULL_VOLATILE,-0.005127931361026468,raw
2021-03-10,BULL_VOLATILE,-0.07415953870871869,raw
2021-03-11,BULL_VOLATILE,-0.15104811246027702,raw
2021-03-12,BULL_VOLATILE,-0.05750611344320171,raw
2021-03-15,BULL_VOLATILE,-0.05481317852522137,raw
2021-03-16,BULL_VOLATILE,-0.08467945775954648,raw
2021-03-17,BULL_VOLATILE,-0.12234173200460227,raw
2021-03-18,BULL_VOLATILE,0.059820777742700226,raw
2021-03-19,BULL_VOLATILE,0.0024644595390589247,raw
2021-03-22,BULL_VOLATILE,0.18664388938458915,raw
2021-03-23,BULL_VOLATILE,0.13939339504293558,raw
2021-03-24,BULL_VOLATILE,0.30783244800228715,raw
2021-03-25,BULL_VOLATILE,0.2421705038564802,raw
2021-03-26,BULL_VOLATILE,0.4103937819150975,raw
2021-03-29,BULL_VOLATILE,0.5232792214996118,raw
2021-03-30,BULL_VOLATILE,0.5135121635874521,raw
2021-03-31,BULL_VOLATILE,0.3586769309600699,raw
2021-04-01,BULL_VOLATILE,0.14404992593168314,raw
2021-04-05,BULL_VOLATILE,0.3923233855325168,raw
2021-04-06,BULL_VOLATILE,0.32539217986580515,raw
2021-04-07,BULL_VOLATILE,0.2956539425892179,raw
2021-04-08,BULL_VOLATILE,0.19292564389169803,raw
2021-04-09,BULL_VOLATILE,0.23143863839933498,raw
2021-04-12,BULL_CALM,0.1677050051880088,raw
2021-04-13,BULL_CALM,0.10519029167600878,raw
2021-04-14,BULL_CALM,0.006804686751789139,raw
2021-04-15,BULL_CALM,0.014967287534069746,raw
2021-04-16,BULL_CALM,0.021088868442465252,raw
2021-04-19,BULL_CALM,0.03776122590846254,raw
2021-04-20,BULL_CALM,0.06520614126716164,raw
2021-04-21,BULL_CALM,0.11535275504372795,raw
2021-04-22,BULL_CALM,0.08107195913856076,raw
2021-04-23,BULL_CALM,0.1620606540820328,raw
2021-04-26,BULL_CALM,0.10008891388102498,raw
2021-04-27,BULL_CALM,0.1388663515033145,raw
2021-04-28,BULL_CALM,0.06858324684498526,raw
2021-04-29,BULL_CALM,0.10845293616146645,raw
2021-04-30,BULL_CALM,0.03484204285877211,raw
2021-05-03,BULL_CALM,0.3420805309489382,raw
2021-05-04,BULL_CALM,0.31251359502628395,raw
2021-05-05,BULL_CALM,0.4898816091901528,raw
2021-05-06,BULL_CALM,0.5492972531040143,raw
2021-05-07,BULL_CALM,0.5090671808282664,raw
2021-05-10,BULL_CALM,0.5055312252346102,raw
2021-05-11,BULL_CALM,0.47929267800830705,raw
2021-05-12,BULL_VOLATILE,0.4091484585936021,raw
2021-05-13,BULL_VOLATILE,0.5001123072166628,raw
2021-05-14,BULL_VOLATILE,0.44995591569051135,raw
2021-05-17,BULL_VOLATILE,0.488977186906509,raw
2021-05-18,BULL_VOLATILE,0.38181433244862734,raw
2021-05-19,BULL_VOLATILE,0.37227903079801467,raw
2021-05-20,BULL_VOLATILE,0.30817762359453316,raw
2021-05-21,BULL_VOLATILE,0.24907032519382552,raw
2021-05-24,BULL_VOLATILE,0.2711501343168461,raw
2021-05-25,BULL_VOLATILE,0.18066108787770307,raw
2021-05-26,BULL_VOLATILE,0.03945279008202395,raw
2021-05-27,BULL_VOLATILE,0.08731370379835572,raw
2021-05-28,BULL_CALM,0.212298129855219,raw
2021-06-01,BULL_CALM,0.2258571011833162,raw
2021-06-02,BULL_VOLATILE,0.21798608959716678,raw
2021-06-03,BULL_VOLATILE,0.3417447799852049,raw
2021-06-04,BULL_VOLATILE,0.19105811728167918,raw
2021-06-07,BULL_VOLATILE,0.19833062886844888,raw
2021-06-08,BULL_CALM,0.15322775181715123,raw
2021-06-09,BULL_CALM,0.20971447303061472,raw
2021-06-10,BULL_CALM,0.18435681466484385,raw
2021-06-11,BULL_CALM,0.1981311381014795,raw
2021-06-14,BULL_CALM,0.2476334590694861,raw
2021-06-15,BULL_CALM,0.2467248497119486,raw
2021-06-16,BULL_CALM,0.16772508331508862,raw
2021-06-17,BULL_CALM,0.16472435126780102,raw
2021-06-18,BULL_CALM,0.14313105840528573,raw
2021-06-21,BULL_CALM,0.21126626907901894,raw
2021-06-22,BULL_CALM,0.21386710785906285,raw
2021-06-23,BULL_CALM,0.2657401745472536,raw
2021-06-24,BULL_CALM,0.27793417655538993,raw
2021-06-25,BULL_CALM,0.2886765062114057,raw
2021-06-28,BULL_CALM,0.3634270888096695,raw
2021-06-29,BULL_CALM,0.29062925428344355,raw
2021-06-30,BULL_CALM,0.28926218563780876,raw
2021-07-01,BULL_CALM,0.2928238836955051,raw
2021-07-02,BULL_VOLATILE,0.2143943910542597,raw
2021-07-06,BULL_CALM,0.2549217067278548,raw
2021-07-07,BULL_CALM,0.3391000280407798,raw
2021-07-08,BULL_CALM,0.28269946870574664,raw
2021-07-09,BULL_CALM,0.1819102703400539,raw
2021-07-12,BULL_CALM,0.23100125616254114,raw
2021-07-13,BULL_CALM,0.20138844222947935,raw
2021-07-14,BULL_CALM,0.3065164374999106,raw
2021-07-15,BULL_CALM,0.3132693993352861,raw
2021-07-16,BULL_CALM,0.3247049637233626,raw
2021-07-19,BULL_VOLATILE,0.3534433798918992,raw
2021-07-20,BULL_CALM,0.36536175519018504,raw
2021-07-21,BULL_CALM,0.3351008467093207,raw
2021-07-22,BULL_CALM,0.2099173088003139,raw
2021-07-23,BULL_CALM,0.2753500868211349,raw
2021-07-26,BULL_CALM,0.259429708595128,raw
2021-07-27,BULL_CALM,0.30145809975903215,raw
2021-07-28,BULL_CALM,0.40096509298205174,raw
2021-07-29,BULL_CALM,0.36026919497349663,raw
2021-07-30,BULL_CALM,0.327446712795948,raw
2021-08-02,BULL_CALM,0.4450591392120235,raw
2021-08-03,BULL_CALM,0.4438336720393854,raw
2021-08-04,BULL_CALM,0.5264232960112494,raw
2021-08-05,BULL_CALM,0.4824830062079754,raw
2021-08-06,BULL_CALM,0.50072053708062,raw
2021-08-09,BULL_CALM,0.4189944050769563,raw
2021-08-10,BULL_CALM,0.3864326336942153,raw
2021-08-11,BULL_CALM,0.46538932451456577,raw
2021-08-12,BULL_CALM,0.33580716905823554,raw
2021-08-13,BULL_CALM,0.4076205226853877,raw
2021-08-16,BULL_CALM,0.5044011140397333,raw
2021-08-17,BULL_CALM,0.43226015296478787,raw
2021-08-18,BULL_CALM,0.40687656600244426,raw
2021-08-19,BULL_CALM,0.44027286720726,raw
2021-08-20,BULL_CALM,0.42932932309973715,raw
2021-08-23,BULL_CALM,0.3154818641334588,raw
2021-08-24,BULL_CALM,0.3251079903179151,raw
2021-08-25,BULL_CALM,0.3902879168750445,raw
2021-08-26,BULL_CALM,0.31371776545639246,raw
2021-08-27,BULL_CALM,0.1719485421735222,raw
2021-08-30,BULL_CALM,0.1792723500311778,raw
2021-08-31,BULL_CALM,0.23002607837095246,raw
2021-09-01,BULL_CALM,0.2631896644599248,raw
2021-09-02,BULL_CALM,0.236893363161398,raw
2021-09-03,BULL_CALM,0.2550484155387009,raw
2021-09-07,BULL_CALM,0.1634707758921854,raw
2021-09-08,BULL_CALM,0.23622456051764976,raw
2021-09-09,BULL_CALM,0.09667001084233962,raw
2021-09-10,BULL_CALM,-0.03619681247594062,raw
2021-09-13,BULL_CALM,0.048531365814288914,raw
2021-09-14,BULL_VOLATILE,0.07169245486439921,raw
2021-09-15,BULL_CALM,-0.07558522449542,raw
2021-09-16,BULL_CALM,-0.059631358072238266,raw
2021-09-17,BULL_VOLATILE,-0.19940058605309785,raw
2021-09-20,BULL_VOLATILE,-0.25973603352415847,raw
2021-09-21,BULL_VOLATILE,-0.21748877616735135,raw
2021-09-22,BULL_VOLATILE,-0.40839753268936685,raw
2021-09-23,BULL_VOLATILE,-0.30897365274065386,raw
2021-09-24,BULL_CALM,-0.28641558917059406,raw
2021-09-27,BULL_VOLATILE,-0.05019405888280185,raw
2021-09-28,BULL_VOLATILE,-0.12389066488257623,raw
2021-09-29,BULL_VOLATILE,-0.10622070233560069,raw
2021-09-30,BULL_VOLATILE,-0.16752740534637847,raw
2021-10-01,BULL_VOLATILE,-0.09727927105577971,raw
2021-10-04,BULL_VOLATILE,0.06240681548691526,raw
2021-10-05,BULL_VOLATILE,-0.014757497773996955,raw
2021-10-06,BULL_VOLATILE,-0.0797389534815204,raw
2021-10-07,BULL_VOLATILE,-0.1648369845131865,raw
2021-10-08,BULL_VOLATILE,-0.19442521961027553,raw
2021-10-11,BULL_VOLATILE,-0.33699581893511243,raw
2021-10-12,BULL_VOLATILE,-0.32521356400469587,raw
2021-10-13,BULL_VOLATILE,-0.3610664691427007,raw
2021-10-14,BULL_VOLATILE,-0.355643387312139,raw
2021-10-15,BULL_VOLATILE,-0.32860389600971757,raw
2021-10-18,BULL_VOLATILE,-0.37054244839253697,raw
2021-10-19,BULL_VOLATILE,-0.4417297664274724,raw
2021-10-20,BULL_VOLATILE,-0.38489600556126013,raw
2021-10-21,BULL_VOLATILE,-0.36573225724710917,raw
2021-10-22,BULL_VOLATILE,-0.39940192691329035,raw
2021-10-25,BULL_VOLATILE,-0.34123451815440553,raw
2021-10-26,BULL_CALM,-0.365567161957164,raw
2021-10-27,BULL_CALM,-0.27825131521304936,raw
2021-10-28,BULL_CALM,-0.21215515106776373,raw
2021-10-29,BULL_CALM,-0.2582746189223785,raw
2021-11-01,BULL_CALM,-0.22575550748889922,raw
2021-11-02,BULL_CALM,-0.23803971218889003,raw
2021-11-03,BULL_CALM,-0.3269202577178441,raw
2021-11-04,BULL_CALM,-0.18697465335460547,raw
2021-11-05,BULL_CALM,-0.2654226555498238,raw
2021-11-08,BULL_CALM,-0.3764040839029686,raw
2021-11-09,BULL_CALM,-0.36498868478692353,raw
2021-11-10,BULL_CALM,-0.17894695314362108,raw
2021-11-11,BULL_CALM,-0.34975590646847876,raw
2021-11-12,BULL_CALM,-0.3144461082872157,raw
2021-11-15,BULL_CALM,-0.2661939916516554,raw
2021-11-16,BULL_CALM,-0.25153047049382227,raw
2021-11-17,BULL_CALM,-0.2935302180807984,raw
2021-11-18,BULL_CALM,-0.3322764556670761,raw
2021-11-19,BULL_CALM,-0.2449604930745413,raw
2021-11-22,BULL_CALM,-0.4097199396673353,raw
2021-11-23,BULL_CALM,-0.42662080240169503,raw
2021-11-24,BULL_CALM,-0.5376408224170408,raw
2021-11-26,BULL_CALM,-0.34225817420740834,raw
2021-11-29,BULL_CALM,-0.28312592616330456,raw
2021-11-30,BULL_VOLATILE,-0.3146077067701311,raw
2021-12-01,BULL_VOLATILE,-0.14370072148301416,raw
2021-12-02,BULL_VOLATILE,-0.14594307013134913,raw
2021-12-03,BULL_VOLATILE,-0.14031991766644197,raw
2021-12-06,BULL_VOLATILE,-0.16676205404946912,raw
2021-12-07,BULL_VOLATILE,-0.31175080607483197,raw
2021-12-08,BULL_VOLATILE,-0.3792385111401172,raw
2021-12-09,BULL_VOLATILE,-0.3287954173050443,raw
2021-12-10,BULL_VOLATILE,-0.4214337993478005,raw
2021-12-13,BULL_VOLATILE,-0.29213660546396786,raw
2021-12-14,BULL_VOLATILE,-0.5025439560081414,raw
2021-12-15,BULL_VOLATILE,-0.5592198727178664,raw
2021-12-16,BULL_VOLATILE,-0.47487410782867134,raw
2021-12-17,BULL_VOLATILE,-0.4930147037540145,raw
2021-12-20,BULL_VOLATILE,-0.4806852472830184,raw
2021-12-21,BULL_VOLATILE,-0.48482984828867215,raw
2021-12-22,BULL_VOLATILE,-0.4610979273094375,raw
2021-12-23,BULL_VOLATILE,-0.42793690316783,raw
2021-12-27,BULL_VOLATILE,-0.5552685057739698,raw
2021-12-28,BULL_VOLATILE,-0.5307301526144683,raw
2021-12-29,BULL_VOLATILE,-0.535296231754953,raw
2021-12-30,BULL_VOLATILE,-0.47413031671611106,raw
2021-12-31,BULL_VOLATILE,-0.45148795439007666,raw
2021-02-01,BULL_VOLATILE,0.011164995944144003,trendscan
2021-02-02,BULL_VOLATILE,0.11277800942628347,trendscan
2021-02-03,BULL_VOLATILE,0.15534484346990052,trendscan
2021-02-04,BULL_VOLATILE,0.16746010465885997,trendscan
2021-02-05,BULL_VOLATILE,-0.0047747886529139055,trendscan
2021-02-08,BULL_VOLATILE,0.0047200559628719704,trendscan
2021-02-09,BULL_VOLATILE,0.09732432655921855,trendscan
2021-02-10,BULL_VOLATILE,0.08069852782278723,trendscan
2021-02-11,BULL_VOLATILE,0.018138888365953357,trendscan
2021-02-12,BULL_VOLATILE,-0.03768214909338477,trendscan
2021-02-16,BULL_VOLATILE,-0.010518976070595026,trendscan
2021-02-17,BULL_VOLATILE,-0.009492368841672802,trendscan
2021-02-18,BULL_VOLATILE,0.016444645070130916,trendscan
2021-02-19,BULL_VOLATILE,0.06890521551288392,trendscan
2021-02-22,BULL_VOLATILE,0.10263027856380144,trendscan
2021-02-23,BULL_VOLATILE,0.1433589782130375,trendscan
2021-02-24,BULL_VOLATILE,-0.0629075285717066,trendscan
2021-02-25,BULL_VOLATILE,-0.019407894524476547,trendscan
2021-02-26,BULL_VOLATILE,0.02525642695118578,trendscan
2021-03-01,BULL_VOLATILE,-0.024626576986907685,trendscan
2021-03-02,BULL_VOLATILE,0.05890900786006277,trendscan
2021-03-03,BULL_VOLATILE,-0.008656555946597266,trendscan
2021-03-04,BULL_VOLATILE,-0.07226654341459356,trendscan
2021-03-05,BULL_VOLATILE,0.060395982309739825,trendscan
2021-03-08,BULL_VOLATILE,-0.018428228195331398,trendscan
2021-03-09,BULL_VOLATILE,0.04523985462241567,trendscan
2021-03-10,BULL_VOLATILE,-0.04304772748447579,trendscan
2021-03-11,BULL_VOLATILE,0.027634245278876826,trendscan
2021-03-12,BULL_VOLATILE,-0.05304511959537952,trendscan
2021-03-15,BULL_VOLATILE,-0.07025451295467097,trendscan
2021-03-16,BULL_VOLATILE,-0.11433556736253667,trendscan
2021-03-17,BULL_VOLATILE,-0.0812629072719955,trendscan
2021-03-18,BULL_VOLATILE,-0.16807118959409342,trendscan
2021-03-19,BULL_VOLATILE,-0.14132578989319433,trendscan
2021-03-22,BULL_VOLATILE,0.01581195806958593,trendscan
2021-03-23,BULL_VOLATILE,-0.014485117558998846,trendscan
2021-03-24,BULL_VOLATILE,0.1231168825403122,trendscan
2021-03-25,BULL_VOLATILE,0.014658802426024763,trendscan
2021-03-26,BULL_VOLATILE,0.0840437755416452,trendscan
2021-03-29,BULL_VOLATILE,0.16465614891839275,trendscan
2021-03-30,BULL_VOLATILE,0.1124431235925836,trendscan
2021-03-31,BULL_VOLATILE,0.06266137860196332,trendscan
2021-04-01,BULL_VOLATILE,-0.05199323684304169,trendscan
2021-04-05,BULL_VOLATILE,0.05552454761970188,trendscan
2021-04-06,BULL_VOLATILE,0.004811498035441862,trendscan
2021-04-07,BULL_VOLATILE,-0.005065543133568281,trendscan
2021-04-08,BULL_VOLATILE,-0.0482532379758997,trendscan
2021-04-09,BULL_VOLATILE,0.0011143625133989803,trendscan
2021-04-12,BULL_CALM,-0.06107637317723048,trendscan
2021-04-13,BULL_CALM,-0.05259877513724358,trendscan
2021-04-14,BULL_CALM,-0.11499782452885605,trendscan
2021-04-15,BULL_CALM,-0.09679165346069141,trendscan
2021-04-16,BULL_CALM,-0.14053675927515513,trendscan
2021-04-19,BULL_CALM,-0.10930463785938435,trendscan
2021-04-20,BULL_CALM,-0.05212443047140634,trendscan
2021-04-21,BULL_CALM,-0.09271392184108145,trendscan
2021-04-22,BULL_CALM,-0.10615657265617652,trendscan
2021-04-23,BULL_CALM,-0.08254086561896397,trendscan
2021-04-26,BULL_CALM,-0.12345852661703191,trendscan
2021-04-27,BULL_CALM,-0.07655590399534433,trendscan
2021-04-28,BULL_CALM,0.05195016829950804,trendscan
2021-04-29,BULL_CALM,-0.05746448713710492,trendscan
2021-04-30,BULL_CALM,0.01326287863920883,trendscan
2021-05-03,BULL_CALM,0.09835559953539377,trendscan
2021-05-04,BULL_CALM,0.1133110957851319,trendscan
2021-05-05,BULL_CALM,0.1923069185997922,trendscan
2021-05-06,BULL_CALM,0.20783452472946815,trendscan
2021-05-07,BULL_CALM,0.0011194585022376363,trendscan
2021-05-10,BULL_CALM,0.035365062307391185,trendscan
2021-05-11,BULL_CALM,0.14380485015255526,trendscan
2021-05-12,BULL_VOLATILE,0.1849603759414436,trendscan
2021-05-13,BULL_VOLATILE,0.16391463013451132,trendscan
2021-05-14,BULL_VOLATILE,0.07116748653904907,trendscan
2021-05-17,BULL_VOLATILE,0.1959895618361884,trendscan
2021-05-18,BULL_VOLATILE,0.21937392124428015,trendscan
2021-05-19,BULL_VOLATILE,0.20085133006410616,trendscan
2021-05-20,BULL_VOLATILE,0.16214012868180316,trendscan
2021-05-21,BULL_VOLATILE,0.040537208346328374,trendscan
2021-05-24,BULL_VOLATILE,0.12023215953895762,trendscan
2021-05-25,BULL_VOLATILE,0.09250798110270257,trendscan
2021-05-26,BULL_VOLATILE,-0.019545773938165922,trendscan
2021-05-27,BULL_VOLATILE,-0.011634560783710344,trendscan
2021-05-28,BULL_CALM,0.0839121443931697,trendscan
2021-06-01,BULL_CALM,0.05864091225950904,trendscan
2021-06-02,BULL_VOLATILE,0.17941247587382586,trendscan
2021-06-03,BULL_VOLATILE,0.1923626125052175,trendscan
2021-06-04,BULL_VOLATILE,0.13127943179150028,trendscan
2021-06-07,BULL_VOLATILE,0.09349081430400816,trendscan
2021-06-08,BULL_CALM,0.16549896640485073,trendscan
2021-06-09,BULL_CALM,0.2310674005371809,trendscan
2021-06-10,BULL_CALM,0.21308999808517612,trendscan
2021-06-11,BULL_CALM,0.18730434535092094,trendscan
2021-06-14,BULL_CALM,0.23884372626075612,trendscan
2021-06-15,BULL_CALM,0.10521437936605059,trendscan
2021-06-16,BULL_CALM,0.15716765162952168,trendscan
2021-06-17,BULL_CALM,0.20114444278983198,trendscan
2021-06-18,BULL_CALM,0.221108745002627,trendscan
2021-06-21,BULL_CALM,0.28903464239925597,trendscan
2021-06-22,BULL_CALM,0.2705236023141479,trendscan
2021-06-23,BULL_CALM,0.3632885278500683,trendscan
2021-06-24,BULL_CALM,0.3183935772432805,trendscan
2021-06-25,BULL_CALM,0.38809714112458965,trendscan
2021-06-28,BULL_CALM,0.34137748847165955,trendscan
2021-06-29,BULL_CALM,0.3506518428621626,trendscan
2021-06-30,BULL_CALM,0.3890478571902341,trendscan
2021-07-01,BULL_CALM,0.2722435907139325,trendscan
2021-07-02,BULL_VOLATILE,0.16023993302422368,trendscan
2021-07-06,BULL_CALM,0.056676717417710465,trendscan
2021-07-07,BULL_CALM,0.04617214617313152,trendscan
2021-07-08,BULL_CALM,0.040827742335845844,trendscan
2021-07-09,BULL_CALM,-0.051549659043314267,trendscan
2021-07-12,BULL_CALM,0.09773588801272669,trendscan
2021-07-13,BULL_CALM,0.09040543902188282,trendscan
2021-07-14,BULL_CALM,0.04153329576452759,trendscan
2021-07-15,BULL_CALM,-0.040922186001256085,trendscan
2021-07-16,BULL_CALM,-0.06075424989025533,trendscan
2021-07-19,BULL_VOLATILE,-0.11441042658363636,trendscan
2021-07-20,BULL_CALM,-0.039364235363777075,trendscan
2021-07-21,BULL_CALM,0.031145520464630993,trendscan
2021-07-22,BULL_CALM,-0.01650370729244604,trendscan
2021-07-23,BULL_CALM,-0.02542428737177898,trendscan
2021-07-26,BULL_CALM,0.07949035721454763,trendscan
2021-07-27,BULL_CALM,0.09358250568049986,trendscan
2021-07-28,BULL_CALM,0.12964454743649415,trendscan
2021-07-29,BULL_CALM,0.22756765812924315,trendscan
2021-07-30,BULL_CALM,0.2795165853258846,trendscan
2021-08-02,BULL_CALM,0.28114020280557944,trendscan
2021-08-03,BULL_CALM,0.3673064613665925,trendscan
2021-08-04,BULL_CALM,0.2486555518003928,trendscan
2021-08-05,BULL_CALM,0.316015926986171,trendscan
2021-08-06,BULL_CALM,0.33644039424743805,trendscan
2021-08-09,BULL_CALM,0.36242633698177273,trendscan
2021-08-10,BULL_CALM,0.30624971080254837,trendscan
2021-08-11,BULL_CALM,0.36185637913431584,trendscan
2021-08-12,BULL_CALM,0.2660878296897904,trendscan
2021-08-13,BULL_CALM,0.37521783854122226,trendscan
2021-08-16,BULL_CALM,0.3373225184300644,trendscan
2021-08-17,BULL_CALM,0.26653443511260855,trendscan
2021-08-18,BULL_CALM,0.32219347079468424,trendscan
2021-08-19,BULL_CALM,0.27710550172123827,trendscan
2021-08-20,BULL_CALM,0.2711542578781598,trendscan
2021-08-23,BULL_CALM,0.2911031437400831,trendscan
2021-08-24,BULL_CALM,0.2524004898182843,trendscan
2021-08-25,BULL_CALM,0.2680738894292575,trendscan
2021-08-26,BULL_CALM,0.3174858236305108,trendscan
2021-08-27,BULL_CALM,0.23692928449743803,trendscan
2021-08-30,BULL_CALM,0.03831738778310888,trendscan
2021-08-31,BULL_CALM,0.11333289504117099,trendscan
2021-09-01,BULL_CALM,0.18575902088473487,trendscan
2021-09-02,BULL_CALM,0.26173781945359514,trendscan
2021-09-03,BULL_CALM,0.09243940199285135,trendscan
2021-09-07,BULL_CALM,0.15301086933854297,trendscan
2021-09-08,BULL_CALM,0.13638623555615909,trendscan
2021-09-09,BULL_CALM,-0.1039156351792384,trendscan
2021-09-10,BULL_CALM,-0.2350722939199986,trendscan
2021-09-13,BULL_CALM,-0.09265131166319429,trendscan
2021-09-14,BULL_VOLATILE,-0.10892605758668227,trendscan
2021-09-15,BULL_CALM,-0.0892396603343232,trendscan
2021-09-16,BULL_CALM,-0.15980507727963528,trendscan
2021-09-17,BULL_VOLATILE,-0.23449705055607512,trendscan
2021-09-20,BULL_VOLATILE,-0.38088031813253476,trendscan
2021-09-21,BULL_VOLATILE,-0.32652146768645623,trendscan
2021-09-22,BULL_VOLATILE,-0.48055094080620697,trendscan
2021-09-23,BULL_VOLATILE,-0.37520070738854444,trendscan
2021-09-24,BULL_CALM,-0.39745937485544425,trendscan
2021-09-27,BULL_VOLATILE,-0.1348735209842551,trendscan
2021-09-28,BULL_VOLATILE,-0.12925180362314873,trendscan
2021-09-29,BULL_VOLATILE,-0.14954792406875797,trendscan
2021-09-30,BULL_VOLATILE,-0.012523761334997337,trendscan
2021-10-01,BULL_VOLATILE,-0.10912766296253962,trendscan
2021-10-04,BULL_VOLATILE,0.0032299770017875282,trendscan
2021-10-05,BULL_VOLATILE,-0.06266666270528215,trendscan
2021-10-06,BULL_VOLATILE,-0.10537319925425201,trendscan
2021-10-07,BULL_VOLATILE,-0.09968266731309759,trendscan
2021-10-08,BULL_VOLATILE,-0.17565902198226035,trendscan
2021-10-11,BULL_VOLATILE,-0.32680226274292334,trendscan
2021-10-12,BULL_VOLATILE,-0.22162624570062314,trendscan
2021-10-13,BULL_VOLATILE,-0.43658977222862566,trendscan
2021-10-14,BULL_VOLATILE,-0.42668446708298685,trendscan
2021-10-15,BULL_VOLATILE,-0.3504915947101428,trendscan
2021-10-18,BULL_VOLATILE,-0.3153896184626995,trendscan
2021-10-19,BULL_VOLATILE,-0.435339264451332,trendscan
2021-10-20,BULL_VOLATILE,-0.38903637255711343,trendscan
2021-10-21,BULL_VOLATILE,-0.44914316682400546,trendscan
2021-10-22,BULL_VOLATILE,-0.426155426804229,trendscan
2021-10-25,BULL_VOLATILE,-0.3838470158247595,trendscan
2021-10-26,BULL_CALM,-0.5363271621493785,trendscan
2021-10-27,BULL_CALM,-0.4523841440619191,trendscan
2021-10-28,BULL_CALM,-0.34603474427368075,trendscan
2021-10-29,BULL_CALM,-0.4399596606576802,trendscan
2021-11-01,BULL_CALM,-0.37142747254807323,trendscan
2021-11-02,BULL_CALM,-0.3488576796309663,trendscan
2021-11-03,BULL_CALM,-0.37597658776856835,trendscan
2021-11-04,BULL_CALM,-0.33441244078034327,trendscan
2021-11-05,BULL_CALM,-0.37745313012665177,trendscan
2021-11-08,BULL_CALM,-0.4780117940736634,trendscan
2021-11-09,BULL_CALM,-0.43676769533419846,trendscan
2021-11-10,BULL_CALM,-0.3938653244239887,trendscan
2021-11-11,BULL_CALM,-0.4743697157557487,trendscan
2021-11-12,BULL_CALM,-0.4834633386513672,trendscan
2021-11-15,BULL_CALM,-0.3887693393197215,trendscan
2021-11-16,BULL_CALM,-0.40936607518491563,trendscan
2021-11-17,BULL_CALM,-0.4486472856335646,trendscan
2021-11-18,BULL_CALM,-0.4097898364130078,trendscan
2021-11-19,BULL_CALM,-0.3444438665961513,trendscan
2021-11-22,BULL_CALM,-0.37158267239649734,trendscan
2021-11-23,BULL_CALM,-0.2530548451781033,trendscan
2021-11-24,BULL_CALM,-0.29363081540396285,trendscan
2021-11-26,BULL_CALM,-0.34216783825369124,trendscan
2021-11-29,BULL_CALM,-0.32313085591875174,trendscan
2021-11-30,BULL_VOLATILE,-0.2844542596323515,trendscan
2021-12-01,BULL_VOLATILE,-0.3680775674261735,trendscan
2021-12-02,BULL_VOLATILE,-0.2463093464998292,trendscan
2021-12-03,BULL_VOLATILE,-0.25188409352374597,trendscan
2021-12-06,BULL_VOLATILE,-0.22628848342779978,trendscan
2021-12-07,BULL_VOLATILE,-0.2861956957256492,trendscan
2021-12-08,BULL_VOLATILE,-0.229063807711409,trendscan
2021-12-09,BULL_VOLATILE,-0.30474762509854353,trendscan
2021-12-10,BULL_VOLATILE,-0.26844452399213636,trendscan
2021-12-13,BULL_VOLATILE,-0.2585377227468662,trendscan
2021-12-14,BULL_VOLATILE,-0.42964573150691043,trendscan
2021-12-15,BULL_VOLATILE,-0.3154275085429813,trendscan
2021-12-16,BULL_VOLATILE,-0.2950300871863684,trendscan
2021-12-17,BULL_VOLATILE,-0.35457369458004717,trendscan
2021-12-20,BULL_VOLATILE,-0.38041360333513974,trendscan
2021-12-21,BULL_VOLATILE,-0.3541970790696592,trendscan
2021-12-22,BULL_VOLATILE,-0.38999773983812147,trendscan
2021-12-23,BULL_VOLATILE,-0.4466696777441736,trendscan
2021-12-27,BULL_VOLATILE,-0.47171810327147684,trendscan
2021-12-28,BULL_VOLATILE,-0.4116022421472952,trendscan
2021-12-29,BULL_VOLATILE,-0.4163769118925754,trendscan
2021-12-30,BULL_VOLATILE,-0.40312839486299246,trendscan
2021-12-31,BULL_VOLATILE,-0.35535913334873354,trendscan
2022-02-01,BULL_VOLATILE,-0.5590319954203152,raw
2022-02-02,BULL_VOLATILE,-0.5983254867349431,raw
2022-02-03,BULL_VOLATILE,-0.4144278387115237,raw
2022-02-04,BULL_VOLATILE,-0.4224048294747678,raw
2022-02-07,BULL_VOLATILE,-0.4575354005424434,raw
2022-02-08,BULL_VOLATILE,-0.5847191617857732,raw
2022-02-09,BULL_VOLATILE,-0.629116769771374,raw
2022-02-10,BULL_VOLATILE,-0.7666748877967305,raw
2022-02-11,BULL_VOLATILE,-0.6638710090282283,raw
2022-02-14,BULL_VOLATILE,-0.709885773484247,raw
2022-02-15,BULL_VOLATILE,-0.6032979830350503,raw
2022-02-16,BULL_VOLATILE,-0.44012929410894314,raw
